vcserver,vmname,version,toolstatus,toolsversion,toolsrunningstatus
"vc-prod-1.vmware.com","ora-prod-dnb-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-em-oms-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-bloghforum-w1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","viops-prod-mysql-1","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","elpsis-prod-db","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a9","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hqent-w1","v7","toolsOld","8295","guestToolsRunning"
"vc-prod-1.vmware.com","ceip-prod-ps2","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","gfr-stage-cache-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-ecc1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-2a","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-wavemaker-w1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","pa-ipass02","v7","toolsNotRunning","8290","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-bloghforum-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-grails-w1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-wwworg-w1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-img-mgr-mysql-2","v4","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","vam-stage-mysql-11","v4","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","Template-s2-lt-lrp-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","govirtual-prod-lamp-1","v4","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-forumorg-w1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","testkar_prod","v7","toolsNotRunning","8194","guestToolsNotRunning"
"vc-prod-1.vmware.com","vam-prod-img-mgr-mysql-2","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-prod-license-p2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra6-mta-1","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpp-wtest","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-fmsoa-a5","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-mailhost4","v7","toolsOld","8295","guestToolsRunning"
"vc-prod-1.vmware.com","oldsc9-dns-1","v4","toolsOk","64607","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-em-d1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-splunk-security-search","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","vam-prod-img-tfr-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-img-tfr-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hyperic-p1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-patm-1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","tap-prod-e2c-8","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-prod-license-d2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-patm-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","knova-stg-kss2","v4","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-custom-d1-test","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-bloghforum-p1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","ora-qa4-ksinf-d1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-support-w1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-img-tfr-proxy-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","labs-test-web-1","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-patm-4","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-hyperic-w1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-offpm-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-ac02","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sssend","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","stage-appmarket-w1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-d1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stg-ilog-d1","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","ppmprod-db1","v4","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-forumorg-w1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","tap-prod-e2c-6","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","vam-prod-img-tfr-proxy-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-inf-d4","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","pa-ipass01","v7","toolsNotRunning","8290","guestToolsNotRunning"
"vc-prod-1.vmware.com","psowiki-app-1","v4","toolsOld","7201","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hhqpatm-1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","bes-test-1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","fetch","v7","toolsOld","7300","guestToolsRunning"
"vc-prod-1.vmware.com","ftp-uat-fileportal2","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-em-oms-1 - Orignal","v8","toolsNotRunning","8384","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-hqent-d1","v7","toolsOld","8295","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-wavemaker-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-backup03","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-kickstart","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","zimbra-prod-license-p1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","bes2-zimbramobile-com","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","pa-adc3","v4","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-prod-webproxy-1.zimbra.com","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","blane-app1","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","oldsc9-dns-2","v4","toolsOk","64607","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-rcat-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hhq-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","salesops-temp","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","vam-prod-img-mgr-2","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-lamp-10","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-4a","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","Template-s2-lt-lrp-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hyperic-p2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-lrp-2","v8","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-stage-patm-4","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","sc9-backup06","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-prod-license-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","skb","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","adm-beta-sc9-v1-6","v4","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","hrzn-prod-ec-1","v7","toolsOk","2147483647","guestToolsRunning"
"vc-prod-1.vmware.com","ilog-stg-app-a1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","knova-stg-kss1","v4","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-qc-d1","v7","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","inf-qa4-ksinf-a1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","knova-stg-adm1","v4","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a12-DoNotDelete","v8","toolsNotRunning","8384","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-stage-bloghforum-p1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-1a","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","odi-lnx-agentprod01","v4","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-patm-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-hyperic-w2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-ac01","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","partnerweb-stage-cva-1","v4","toolsOld","7300","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-hppc11-ctl2","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a8","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","tap-prod-e2c-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","vam-prod-img-tfr-proxy-2","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","vmview-vum-1","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","iwov-prod-preview-1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmwsoax-a5","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","partnerweb-clone-db-1 (powered off by zw on 9/15/11)","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-stage-hyperic-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stg-drm-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-wwworg-p1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","psowiki-mysql-1","v4","toolsOld","7201","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-wwworg-w1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-forumorg-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-wwworg-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","Finance2.vmware.com","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","pa-td-vc","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-forumorg-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","exrecserv","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-prod-webproxy-2.zimbra.com","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","myln-prod-ssl01","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","pa-adc1","v7","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-10","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a10","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-osb-a4","v8","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-offpm-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra6-ldap-1","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","elpsis-prod-app","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","knova-stg-kcc2","v4","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-lrp-4","v8","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-stage-patm-2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-backup04","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","www-prod-db3.zimbra.com","v7","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra-stage-license-d2","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","ilog-prd-app-a1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","qc-stage-app-1","v7","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-patm-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-wwworg-d1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-6a","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","knova-stg-kss3","v4","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","pa-ftr01","v7","toolsOld","6310","guestToolsRunning"
"vc-prod-1.vmware.com","perforce-prod1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-bloghforum-w1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-img-mgr-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","partnerweb-prod-mysql-1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","vam-stage-img-tfr-proxy-2","v4","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","gemstone-prod-ftp","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","link-stage-app-1","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-iwov-d1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-hyperic-d1","v7","toolsOld","8194","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-ac03","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-d11","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-em-d1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ee-stage-pgw-a1","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","pa-sql04-old","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","tap-prod-e2c-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","wwwa-prod-web-3a","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra6-ext-proxy-1","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","gfr-stage-cache-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","it-capacity","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","rsa-prod-am-2-backup","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-wwworg-p1","v7","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","sc9-ecc2","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","vmview-vc-1","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","iweb-prod-template","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","osdc-fm01","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s2-prod-grails-p1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","wwwb-stage-job-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","zimbra6-mbox-1","v7","toolsNotRunning","8290","guestToolsNotRunning"
"vc-prod-1.vmware.com","cat-prod-mln-a1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ceip-stage-apache-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","hris-upload","v7","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-prod-wavemaker-p1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","trango-support","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-fmb2b-a1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","scripts-prod-data-1","v7","toolsOld","8290","guestToolsRunning"
"vc-prod-1.vmware.com","web-prod-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-flexdb-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-21","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-8","v7","toolsNotRunning","8290","guestToolsNotRunning"
"vc-prod-1.vmware.com","flexlm-stage-1","v4","toolsNotInstalled","0","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-stage-disco-rep","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-betan-2","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-9","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-relay-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-flexdb-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-wlp-7","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","web-stage-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-ebs-app-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-webgate-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-w2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-12","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-4","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","web-prod-4","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-backup-app-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-w1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-19","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-5","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-fmidm-a3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-2","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","sc9-stage-ebiz-ldap-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","pchmgmt-wlc3 - delete after 8/15/11","v4","toolsNotRunning","7302","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-webgate-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","web-stage-6","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","communities-prod-gbot-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-relay-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cpta-web04","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","web-prod-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","pchmgmt-wlc2 - delete after 8/15/11","v4","toolsNotRunning","7302","guestToolsNotRunning"
"vc-prod-1.vmware.com","auburn-legacy-web-1","v4","toolsOld","7201","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-7","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpta-web01","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","cpta-webrep04","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","cptb-db01","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","dr-stagewsvc1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","s2-stage-hhqpatm-1","v7","toolsOld","8193","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-17","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","portal-stage-flexlmdb-1","v4","","",""
"vc-prod-1.vmware.com","wwwapps-stage-dbmaster-2-ToBeDel","v4","toolsNotInstalled","","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpta-webrep03","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-ldap-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","wwwapps-stage-dbmaster-3-ToBeDel","v4","toolsNotRunning","7300","guestToolsNotRunning"
"vc-prod-1.vmware.com","mylnoffline","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-webgate-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cpp-fs1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","cpta-upload01","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-dns-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","dr-prodwsvc1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-fmidm-a2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","web-stage-4","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-flexlm-5","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cptb-web01","v4","toolsOld","7202","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-flexlm-3","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","wwwapps-stage-dbslave-2-ToBeDel","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpta-web03","v4","toolsOld","7202","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-wlp-d1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-flexlm-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-14","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-appx-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-betan-2","v7","toolsNotRunning","8193","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpta-webrep06","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-ebs-app-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cpp-upload3","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmidm-a2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-dns-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-stage-ebiz-dns-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-stage-ebiz-ldap-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-fmidm-a1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-1","v8","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","pchmgmt-prod-web-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","web-prod-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","web-stage-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","communities-prod-db-1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","pchmgmt-wlc1 - delete after 8/15/11","v4","toolsNotRunning","7302","guestToolsNotRunning"
"vc-prod-1.vmware.com","sc9-stage-ebiz-kickstart","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-app-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-11","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","cpta-webrep05","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","dr-stagewsvc2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-flexlm-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cpp-upload4","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","portal-prod-webgate-4","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-16","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","s3p-prod-web-1","v4","toolsNotRunning","7300","guestToolsNotRunning"
"vc-prod-1.vmware.com","viops-clone-jive-1","v4","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-fmidm-w1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","sc9-prod-ebiz-ldap-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","cpp-upload1","v4","toolsOld","7302","guestToolsRunning"
"vc-prod-1.vmware.com","ora-stage-fmb2b-a2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-webgate-2","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","web-stage-5","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-wlp-3","v7","toolsNotRunning","","guestToolsNotRunning"
"vc-prod-1.vmware.com","ora-prod-ebs-app-1","v8","toolsOk","8384","guestToolsRunning"
"vc-prod-1.vmware.com","portal-stage-flexlm-4","v4","toolsNotRunning","","guestToolsNotRunning"
