vendor,device,model,versiontype,version
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-a1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-qai-utiln-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wlp-qai-utiln-2","vm","tools version","8353 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-lt-ebs-disco-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-ebs-disco-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wwwapps-qai-web-3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wwwapps-qai-web-3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wls-lt-dload-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wls-lt-dload-1","vm","tools version","8193 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/wwwapps-uat-web-4","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wwwapps-uat-web-4","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-qai-osb-a2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-osb-a2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/rsa-dev-am-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/rsa-dev-am-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/s2-qai-lrp-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/s2-qai-lrp-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wls-uat-acct-2","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wls-uat-acct-2","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmb2b-a2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmb2b-a2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wls-qai-flex-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wls-qai-flex-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wwwa-qai-dbslave-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wwwa-qai-dbslave-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-qai-patm-admin-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wlp-qai-patm-admin-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/drupal-tr-uat-web-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/drupal-tr-uat-web-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/web-uat-3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/web-uat-3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-qai-ebs-app-4","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-ebs-app-4","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-qai-fmidm-w2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-fmidm-w2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/gfr-qai-cache-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/gfr-qai-cache-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-uat-licn-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wlp-uat-licn-1","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/wls-uat-flex-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wls-uat-flex-1","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/wls-uat-dload-2","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wls-uat-dload-2","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/portal-qai-webgate-3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/portal-qai-webgate-3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-qai-pmgmt-d1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-pmgmt-d1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-qai-s3p3-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wlp-qai-s3p3-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/dr-ltwsvc2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/dr-ltwsvc2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ebs-app-4","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ebs-app-4","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wls-qai-util-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wls-qai-util-2","vm","tools version","8353 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/alive-poc-db-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/alive-poc-db-1","vm","tools version","8290 (toolsOld)"
"vmware","vc-dev-1.vmware.com/ora-qai-fmb2b-r2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-fmb2b-r2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-uat-s3p3-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wlp-uat-s3p3-1","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/portal-uat-webgate-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/portal-uat-webgate-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-ucm-a6","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-ucm-a6","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-qai-offpm-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wlp-qai-offpm-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-qai-ebs-disco-3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-ebs-disco-3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wwwa-qai-dbmaster-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wwwa-qai-dbmaster-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wlp-uat-admin-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wlp-uat-admin-1","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/vfoglight-app-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vfoglight-app-1","vm","tools version","8290 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/vmworld-uat-mysql-10","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vmworld-uat-mysql-10","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmb2b-a2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmb2b-a2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wls-uat-oem-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wls-uat-oem-1","vm","tools version","8194 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-lt-ebs-app-6","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-ebs-app-6","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/s2-qai-wsvcs-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/s2-qai-wsvcs-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/oel5-wls-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/oel5-wls-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/oel5.5-32bit-template-donotuse","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/oel5.5-32bit-template-donotuse","vm","tools version"," ()"
"vmware","vc-dev-1.vmware.com/ora-ent-r5u7-i386-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-ent-r5u7-i386-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/web-prod-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/web-prod-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/rhel5.7-i386-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/rhel5.7-i386-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/scripts-ubuntu-64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/scripts-ubuntu-64-template","vm","tools version"," (toolsNotInstalled)"
"vmware","vc-dev-1.vmware.com/ora-ent-r4u8-i386-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-ent-r4u8-i386-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template-ext3 1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template-ext3 1","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-ebs-rep-template","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-ebs-rep-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/sc9-mailhost-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/sc9-mailhost-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/centos-5X-x86_64-apache-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/centos-5X-x86_64-apache-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ubuntu-804-64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ubuntu-804-64-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/CentOS-5.7-x86_64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/CentOS-5.7-x86_64-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/centos-51-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/centos-51-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-ent-r4u8-x86_64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-ent-r4u8-x86_64-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-ent-r5u7-x86_64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-ent-r5u7-x86_64-template","vm","tools version","8295 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template-ext4","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-64bit-template-ext4","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/oel5-wlp-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/oel5-wlp-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/oel5.6-64bit-template","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/oel5.6-64bit-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ora-ebs-disco-template","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-ebs-disco-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/rhel5.6-x86_64-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/rhel5.6-x86_64-template","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-32bit-template","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ubuntu-1004-32bit-template","vm","tools version"," (toolsNotInstalled)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-8","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-8","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-8","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-8","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-10","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-10","vm","tools version","2147483647 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-3","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-3","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-1","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-1","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-11","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-11","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-2","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-2","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-6","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-6","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-5","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-5","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-server-1","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-server-1","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-7","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-7","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-4","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-4","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-4","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-4","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-7","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-7","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-5","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-5","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-uat-vmg1-probe-15","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wdc-uat-vmg1-probe-15","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-6","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-6","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-2","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-2","vm","tools version","2147483647 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-1","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-1","vm","tools version","2147483647 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-12","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-12","vm","tools version","2147483647 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-9","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/apm-lt-probe-9","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-3","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/wdc-qai-probe-3","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-dev-swn","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-dev-swn","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg08","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg08","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/nfs-dev-prod","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/nfs-dev-prod","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg06","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg06","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-ora-dev-hpperf11-d1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wdc-ora-dev-hpperf11-d1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/Tanium-POC-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/Tanium-POC-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg07","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg07","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/dtruong-pm-tester1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/dtruong-pm-tester1","vm","tools version","8290 (toolsOld)"
"vmware","vc-dev-1.vmware.com/mssql-restore","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/mssql-restore","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg05","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-hppc11-lg05","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/obie-lt-sls-a1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/obie-lt-sls-a1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/pa-dr-baktest2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/pa-dr-baktest2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wwwb-dev3-job-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/wwwb-dev3-job-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-r1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-r1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/s2-uat-hhq-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/s2-uat-hhq-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/communities-uat-app-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/communities-uat-app-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmsoa-a5","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmsoa-a5","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/communities-dev3-app-1 -marked for Deletion SHILTON","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/communities-dev3-app-1 -marked for Deletion SHILTON","vm","tools version","8193 (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/hrzn-stg-ec-1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/hrzn-stg-ec-1","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/sfdc-uat-apache-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/sfdc-uat-apache-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/wdc-dev-vinbeta2","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/wdc-dev-vinbeta2","vm","tools version","2147483647 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ebs-ccm-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ebs-ccm-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-osb-a1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-osb-a1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/s2-uat-portal-3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/s2-uat-portal-3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-4a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-4a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/vmworld-lt-dbmaster-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vmworld-lt-dbmaster-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-d1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-d1","vm","tools version","8193 (toolsOld)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-7a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-7a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a5","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a5","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-1a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-1a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-a1","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-a1","vm","tools version","8193 (toolsOld)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmsoa-a7","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmsoa-a7","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-repman-ebs-r2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-repman-ebs-r2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-repman-ucm-d1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-repman-ucm-d1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-ucm-a2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-ucm-a2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/vmworld-lt-app-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vmworld-lt-app-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/web-qai-sso-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/web-qai-sso-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a6","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a6","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-8a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-8a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/vmworld-lt-dbslave-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vmworld-lt-dbslave-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-hr-ebs-ccm-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-hr-ebs-ccm-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-6a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-6a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-r2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-r2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/communities-uat-app-1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/communities-uat-app-1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-a2","vm","firmware version","v7"
"vmware","vc-dev-1.vmware.com/ora-keytmp2-ucm-a2","vm","tools version","8193 (toolsOld)"
"vmware","vc-dev-1.vmware.com/ora-qai-ucm-a1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-qai-ucm-a1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmwsoa-a2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmwsoa-a2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-5a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-fmidm-5a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-virt-ebs-r3","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-virt-ebs-r3","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-3a","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-lt-fmidm-3a","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/vmworld-lt-app-2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/vmworld-lt-app-2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-repman-custom-d1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-repman-custom-d1","vm","tools version","0 (toolsNotInstalled)"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-w2","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-w2","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/communities-test2-3 - Marked for deletion - shilton","vm","firmware version","v4"
"vmware","vc-dev-1.vmware.com/communities-test2-3 - Marked for deletion - shilton","vm","tools version"," (toolsNotRunning)"
"vmware","vc-dev-1.vmware.com/oacentral","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/oacentral","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-dev3-ksedw-d1","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-dev3-ksedw-d1","vm","tools version","8384 (toolsOk)"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a4","vm","firmware version","v8"
"vmware","vc-dev-1.vmware.com/ora-uat-ucm-a4","vm","tools version","8384 (toolsOk)"
