"VCServer","Datacenter","Cluster","TimeStamp","MetricId","Value","Unit"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:00:00 PM","cpu.usage.average","12.11","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:30:00 PM","cpu.usage.average","11.02","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:00:00 PM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:30:00 PM","cpu.usage.average","11.61","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:00:00 PM","cpu.usage.average","11.36","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:30:00 AM","cpu.usage.average","11.39","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 11:00:00 AM","cpu.usage.average","11.31","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:30:00 AM","cpu.usage.average","11.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 10:00:00 AM","cpu.usage.average","11.75","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:30:00 AM","cpu.usage.average","11.41","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 9:00:00 AM","cpu.usage.average","12.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:30:00 AM","cpu.usage.average","11.18","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 8:00:00 AM","cpu.usage.average","11.03","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:30:00 AM","cpu.usage.average","10.99","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 7:00:00 AM","cpu.usage.average","11.59","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:30:00 AM","cpu.usage.average","10.68","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 6:00:00 AM","cpu.usage.average","10.85","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:30:00 AM","cpu.usage.average","11.21","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 5:00:00 AM","cpu.usage.average","11.1","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:30:00 AM","cpu.usage.average","11.5","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 4:00:00 AM","cpu.usage.average","11.94","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:30:00 AM","cpu.usage.average","11.86","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 3:00:00 AM","cpu.usage.average","13.1","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:30:00 AM","cpu.usage.average","13.97","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 2:00:00 AM","cpu.usage.average","15.58","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:30:00 AM","cpu.usage.average","13.6","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 1:00:00 AM","cpu.usage.average","13.09","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:30:00 AM","cpu.usage.average","16.45","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/13/2013 12:00:00 AM","cpu.usage.average","12.01","%"
"lm-vc.vmware.com","WDC","wdc-labmanager1","3/12/2013 11:30:00 PM","cpu.usage.average","10.83","%"
