"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 8:30:00 AM","cpu.usage.average","24.07","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 8:00:00 AM","cpu.usage.average","23.25","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 7:30:00 AM","cpu.usage.average","23.31","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 7:00:00 AM","cpu.usage.average","23.56","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 6:30:00 AM","cpu.usage.average","23.02","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 6:00:00 AM","cpu.usage.average","23.18","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 5:30:00 AM","cpu.usage.average","22.99","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 5:00:00 AM","cpu.usage.average","23.2","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 4:30:00 AM","cpu.usage.average","23.4","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 4:00:00 AM","cpu.usage.average","23.36","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 3:30:00 AM","cpu.usage.average","23.21","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 3:00:00 AM","cpu.usage.average","23.35","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 2:30:00 AM","cpu.usage.average","23.08","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 2:00:00 AM","cpu.usage.average","23.06","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 1:30:00 AM","cpu.usage.average","23.41","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 1:00:00 AM","cpu.usage.average","23.65","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 12:30:00 AM","cpu.usage.average","41.53","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/15/2013 12:00:00 AM","cpu.usage.average","21.15","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 11:30:00 PM","cpu.usage.average","21.08","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 11:00:00 PM","cpu.usage.average","21.68","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 10:30:00 PM","cpu.usage.average","21.24","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 10:00:00 PM","cpu.usage.average","22.81","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 9:30:00 PM","cpu.usage.average","22.17","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 9:00:00 PM","cpu.usage.average","22.23","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 8:30:00 PM","cpu.usage.average","21.69","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 8:00:00 PM","cpu.usage.average","21.3","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 7:30:00 PM","cpu.usage.average","22.44","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 7:00:00 PM","cpu.usage.average","22.96","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 6:30:00 PM","cpu.usage.average","21.57","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 6:00:00 PM","cpu.usage.average","22.58","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 5:30:00 PM","cpu.usage.average","21.71","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 5:00:00 PM","cpu.usage.average","23.39","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 4:30:00 PM","cpu.usage.average","23.24","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 4:00:00 PM","cpu.usage.average","22.86","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 3:30:00 PM","cpu.usage.average","25.24","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 3:00:00 PM","cpu.usage.average","23.18","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 2:30:00 PM","cpu.usage.average","23.46","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 2:00:00 PM","cpu.usage.average","22.7","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 1:30:00 PM","cpu.usage.average","23.99","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 1:00:00 PM","cpu.usage.average","23.95","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 12:30:00 PM","cpu.usage.average","23.25","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 12:00:00 PM","cpu.usage.average","24.66","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 11:30:00 AM","cpu.usage.average","21.04","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 11:00:00 AM","cpu.usage.average","21.5","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 10:30:00 AM","cpu.usage.average","21.27","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 10:00:00 AM","cpu.usage.average","20.99","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 9:30:00 AM","cpu.usage.average","21.26","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 9:00:00 AM","cpu.usage.average","21.96","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 8:30:00 AM","cpu.usage.average","21.71","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 8:00:00 AM","cpu.usage.average","21.74","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 7:30:00 AM","cpu.usage.average","21.08","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 7:00:00 AM","cpu.usage.average","21.9","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 6:30:00 AM","cpu.usage.average","21.56","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 6:00:00 AM","cpu.usage.average","21.07","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 5:30:00 AM","cpu.usage.average","20.9","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 5:00:00 AM","cpu.usage.average","22.27","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 4:30:00 AM","cpu.usage.average","21.79","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 4:00:00 AM","cpu.usage.average","22.57","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 3:30:00 AM","cpu.usage.average","21.97","%"
"vmview-vc-1.vmware.com","Santa Clara","View-vmg2","view-vmg2-1.vmware.com","3/14/2013 3:00:00 AM","cpu.usage.average","28.99","%"
