"VCServer","Datacenter","Cluster","Host","TimeStamp","MetricId","Value","Unit"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 12:00:00 PM","cpu.usage.average","5.26","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 11:30:00 AM","cpu.usage.average","3.22","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 11:00:00 AM","cpu.usage.average","4.25","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 10:30:00 AM","cpu.usage.average","3.24","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 10:00:00 AM","cpu.usage.average","5.36","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 9:30:00 AM","cpu.usage.average","2.88","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 9:00:00 AM","cpu.usage.average","4.95","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 1:00:00 AM","cpu.usage.average","4.94","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 12:30:00 AM","cpu.usage.average","3.46","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/15/2013 12:00:00 AM","cpu.usage.average","4.89","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 11:30:00 PM","cpu.usage.average","3.04","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 11:00:00 PM","cpu.usage.average","4.73","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 10:30:00 PM","cpu.usage.average","3.05","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 10:00:00 PM","cpu.usage.average","4.88","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 9:30:00 PM","cpu.usage.average","3","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 9:00:00 PM","cpu.usage.average","3.8","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 8:30:00 PM","cpu.usage.average","3.05","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 8:00:00 PM","cpu.usage.average","4.87","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 7:30:00 PM","cpu.usage.average","3.01","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 7:00:00 PM","cpu.usage.average","3.27","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 6:30:00 PM","cpu.usage.average","3","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 6:00:00 PM","cpu.usage.average","6.48","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 5:30:00 PM","cpu.usage.average","3.22","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 5:00:00 PM","cpu.usage.average","3.43","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 4:30:00 PM","cpu.usage.average","3.1","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 4:00:00 PM","cpu.usage.average","4.98","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 3:30:00 PM","cpu.usage.average","2.96","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 3:00:00 PM","cpu.usage.average","3.36","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 2:30:00 PM","cpu.usage.average","3.01","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 2:00:00 PM","cpu.usage.average","3.51","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 1:30:00 PM","cpu.usage.average","3.15","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 1:00:00 PM","cpu.usage.average","4.52","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 12:30:00 PM","cpu.usage.average","3.01","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 12:00:00 PM","cpu.usage.average","3.8","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 11:30:00 AM","cpu.usage.average","3.18","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 11:00:00 AM","cpu.usage.average","3.74","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 10:30:00 AM","cpu.usage.average","3.11","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 10:00:00 AM","cpu.usage.average","4.8","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 9:30:00 AM","cpu.usage.average","3.15","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 9:00:00 AM","cpu.usage.average","4.24","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 8:30:00 AM","cpu.usage.average","3.03","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 8:00:00 AM","cpu.usage.average","4.54","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 7:30:00 AM","cpu.usage.average","3.11","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 7:00:00 AM","cpu.usage.average","5.23","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 6:30:00 AM","cpu.usage.average","3.05","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 6:00:00 AM","cpu.usage.average","4.53","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 5:30:00 AM","cpu.usage.average","3.02","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 5:00:00 AM","cpu.usage.average","4.7","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 4:30:00 AM","cpu.usage.average","3.04","%"
"wdc-srm-vc-2.vmware.com","WDC","wdc-mail-dr1","wdc-mail-dr1-10.vmware.com","3/14/2013 4:00:00 AM","cpu.usage.average","4.58","%"
