"timestamp","vmhost","pnic","speed","macaddress","peerdeviceid","peeripaddress","peerportid","observed","vlan","datacenter"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic2","10000","6c:3b:e5:bb:bf:71",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic3","10000","6c:3b:e5:bb:bf:75",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic4",,"6c:3b:e5:bb:bf:72",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic5",,"6c:3b:e5:bb:bf:76",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic6",,"6c:3b:e5:bb:bf:73",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic7",,"6c:3b:e5:bb:bf:77",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic8","10000","6c:3b:e5:b6:10:38","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/32","10.113.60.1-10.113.61.254 10.113.160.1-10.113.163.254 10.113.52.1-10.113.52.254 10.113.128.1-10.113.135.254 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 10.113.120.68-10.113.120.71 192.168.0.1-192.168.15.254 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.6.1-10.119.6.15 10.119.17.1-10.119.17.127 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.119.8.16-10.119.8.31 10.113.125.16-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3460 3433 3459 3474 2082 3102 0 3036 3103 3471 3473 3475 3428 3427 3419 3472 3108 3422 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-02.vmware.com","vmnic9","10000","6c:3b:e5:b6:10:3c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/7","10.113.52.1-10.113.52.254 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.163.254 10.113.82.1-10.113.82.254 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.120.68-10.113.120.71 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.119.8.16-10.119.8.31 10.113.125.16-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3433 3459 3437 3460 2082 3103 3474 3036 3473 3427 3419 3102 0 3475 3428 3471 3472 3108 3422 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic0","10000","6c:3b:e5:bc:80:20","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/7","10.113.160.1-10.113.163.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.119.17.1-10.119.17.127 10.113.52.1-10.113.52.254 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 192.168.0.1-192.168.15.254 10.113.120.1-10.113.120.127 10.113.47.1-10.113.47.127 10.113.112.1-10.113.112.31 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.119.8.1-10.119.8.63 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3459 3437 3473 3433 3471 3474 2082 0 3102 3036 3103 3475 3428 3427 3419 3472 3108 3476 3422 3412 3461 3470 3101 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic1","10000","6c:3b:e5:bc:80:24","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/9","10.113.160.1-10.113.163.254 10.119.33.1-10.119.33.31 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.127 10.119.17.1-10.119.17.127 10.113.82.1-10.113.82.254 10.113.12.16-10.113.12.16 10.113.112.1-10.113.112.31 10.113.36.16-10.113.36.31 10.113.120.1-10.113.120.127 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.119.8.1-10.119.8.63 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3460 3474 3459 3437 3433 3036 3473 2082 3427 3103 3419 3102 0 3475 3428 3471 3472 3108 3476 3422 3412 3461 3470 3101 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic10","10000","6c:3b:e5:b6:53:a9",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic11","10000","6c:3b:e5:b6:53:ad",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic12",,"6c:3b:e5:b6:53:aa",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic13",,"6c:3b:e5:b6:53:ae",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic14",,"6c:3b:e5:b6:53:ab",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic15",,"6c:3b:e5:b6:53:af",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic2","10000","6c:3b:e5:bc:80:21",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic3","10000","6c:3b:e5:bc:80:25",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic4",,"6c:3b:e5:bc:80:22",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic5",,"6c:3b:e5:bc:80:26",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic6",,"6c:3b:e5:bc:80:23",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic7",,"6c:3b:e5:bc:80:27",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic8","10000","6c:3b:e5:b6:53:a8","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/18","10.113.52.1-10.113.52.254 10.113.160.1-10.113.163.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.127 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.17.1-10.119.17.127 10.113.120.1-10.113.120.127 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.12.16-10.113.12.16 10.119.8.1-10.119.8.63 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3433 3460 3459 3437 3036 2082 3474 3419 3103 3473 3102 0 3475 3428 3471 3427 3472 3108 3476 3422 3412 3461 3470 3101 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-03.vmware.com","vmnic9","10000","6c:3b:e5:b6:53:ac","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/32","10.113.128.1-10.113.143.254 10.113.52.1-10.113.52.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.163.254 10.113.82.1-10.113.82.254 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.47.1-10.113.47.127 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.120.1-10.113.120.127 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.119.8.1-10.119.8.63 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.76.1-10.113.76.254 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3433 3437 3460 2082 3103 3474 3036 3473 3427 3419 3102 0 3475 3428 3471 3472 3108 3476 3422 3412 3461 3470 3101 3105 3107 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic0","10000","6c:3b:e5:bc:45:70","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/9","10.113.128.1-10.113.143.254 10.113.160.1-10.113.163.254 10.113.60.1-10.113.61.254 10.119.17.1-10.119.17.127 10.113.52.1-10.113.52.254 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 10.113.120.1-10.113.120.127 192.168.0.1-192.168.15.254 10.119.8.1-10.119.8.63 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3473 3433 3471 3474 2082 3102 0 3472 3036 3103 3475 3428 3427 3419 3108 3476 3412 3422 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic1","10000","6c:3b:e5:bc:45:74","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/18","10.113.52.1-10.113.52.254 10.113.160.1-10.113.163.254 10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.17.1-10.119.17.127 10.113.120.1-10.113.120.127 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.12.16-10.113.12.16 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3433 3460 3459 3437 3036 2082 3474 3419 3103 3473 3102 0 3475 3472 3428 3471 3427 3108 3476 3412 3422 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic10","10000","6c:3b:e5:b6:b3:89",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic11","10000","6c:3b:e5:b6:b3:8d",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic12",,"6c:3b:e5:b6:b3:8a",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic13",,"6c:3b:e5:b6:b3:8e",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic14",,"6c:3b:e5:b6:b3:8b",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic15",,"6c:3b:e5:b6:b3:8f",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic2","10000","6c:3b:e5:bc:45:71",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic3","10000","6c:3b:e5:bc:45:75",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic4",,"6c:3b:e5:bc:45:72",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic5",,"6c:3b:e5:bc:45:76",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic6",,"6c:3b:e5:bc:45:73",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic7",,"6c:3b:e5:bc:45:77",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic8","10000","6c:3b:e5:b6:b3:88","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/32","10.113.60.1-10.113.61.254 10.113.160.1-10.113.191.254 10.113.128.1-10.113.143.254 10.113.52.1-10.113.52.254 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.8.1-10.119.8.63 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.17.1-10.119.17.127 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3460 3459 3433 3471 3474 2082 3102 0 3472 3036 3103 3473 3475 3428 3427 3419 3108 3476 3412 3422 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-04.vmware.com","vmnic9","10000","6c:3b:e5:b6:b3:8c","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/6","10.113.128.1-10.113.143.254 10.113.60.1-10.113.61.254 10.113.52.1-10.113.52.254 10.113.160.1-10.113.191.254 10.113.82.1-10.113.82.254 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.113.76.1-10.113.76.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3437 3433 3460 2082 3103 3474 3036 3473 3427 3419 3102 0 3475 3472 3428 3471 3108 3476 3412 3422 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic0","10000","6c:3b:e5:bc:21:c0","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/6","10.113.60.1-10.113.61.254 10.113.128.1-10.113.135.254 10.113.160.1-10.113.163.254 10.119.17.1-10.119.17.127 10.113.52.1-10.113.52.254 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 192.168.0.1-192.168.15.254 10.113.120.4-10.113.120.7 10.119.8.1-10.119.8.63 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.76.1-10.113.76.254 10.113.36.16-10.113.36.31 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3459 3460 3473 3433 3471 3474 2082 0 3102 3472 3036 3103 3475 3428 3427 3422 3419 3108 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic1","10000","6c:3b:e5:bc:21:c4","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/9","10.113.60.1-10.113.61.254 10.113.160.1-10.113.163.254 10.113.128.1-10.113.135.254 10.113.52.1-10.113.52.254 10.113.82.1-10.113.82.254 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.76.1-10.113.76.254 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3437 3460 3459 3433 2082 3103 3474 3036 3473 3427 3419 3102 0 3475 3422 3472 3428 3471 3108 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic10","10000","6c:3b:e5:b5:5f:a9",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic11","10000","6c:3b:e5:b5:5f:ad",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic12",,"6c:3b:e5:b5:5f:aa",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic13",,"6c:3b:e5:b5:5f:ae",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic14",,"6c:3b:e5:b5:5f:ab",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic15",,"6c:3b:e5:b5:5f:af",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic2","10000","6c:3b:e5:bc:21:c1",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic3","10000","6c:3b:e5:bc:21:c5",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic4",,"6c:3b:e5:bc:21:c2",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic5",,"6c:3b:e5:bc:21:c6",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic6",,"6c:3b:e5:bc:21:c3",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic7",,"6c:3b:e5:bc:21:c7",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic8","10000","6c:3b:e5:b5:5f:a8","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/18","10.113.52.1-10.113.52.254 10.113.160.1-10.113.161.254 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.76.1-10.113.76.254 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.12.16-10.113.12.16 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3433 3460 3459 3437 3036 2082 3474 3419 3103 3473 3102 0 3475 3422 3472 3428 3471 3427 3108 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-05.vmware.com","vmnic9","10000","6c:3b:e5:b5:5f:ac","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/32","10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.160.1-10.113.161.254 10.113.52.1-10.113.52.254 10.113.47.1-10.113.47.0 10.119.17.1-10.119.17.127 10.113.82.1-10.113.82.254 10.113.12.16-10.113.12.16 10.113.112.1-10.113.112.31 10.119.33.1-10.119.33.31 10.113.36.16-10.113.36.31 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.113.76.1-10.113.76.254 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.125.16-10.113.125.31 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3437 3460 3433 3036 3473 2082 3427 3103 3474 3419 3102 0 3475 3422 3472 3428 3471 3108 3476 3412 3107 3101 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic0","10000","6c:3b:e5:bb:1e:f8","rce01-sjc3.vmware.com(JAF1432ASSD)","10.113.82.252","Ethernet9/9","10.113.128.1-10.113.135.254 10.113.160.1-10.113.161.254 10.113.60.1-10.113.61.254 10.119.17.1-10.119.17.127 10.113.52.1-10.113.52.254 10.119.6.1-10.119.6.15 10.119.33.1-10.119.33.31 10.113.82.1-10.113.82.254 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.8.1-10.119.8.63 10.113.47.1-10.113.47.0 10.113.112.1-10.113.112.31 10.119.41.1-10.119.41.63 10.113.14.192-10.113.14.254 10.113.12.16-10.113.12.16 10.113.36.16-10.113.36.31 10.113.125.16-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3459 3460 3437 3473 3433 3471 3474 2082 3102 0 3472 3036 3103 3475 3428 3427 3419 3108 3422 3476 3412 3101 3107 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic1","10000","6c:3b:e5:bb:1e:fc","rce02-sjc3.vmware.com(TBM14343207)","10.113.82.251","Ethernet9/18","10.113.52.1-10.113.52.254 10.113.160.1-10.113.161.254 10.113.128.1-10.113.135.254 10.113.60.1-10.113.61.254 10.113.47.1-10.113.47.0 10.113.82.1-10.113.82.254 10.119.33.1-10.119.33.31 10.113.36.16-10.113.36.31 10.113.112.1-10.113.112.31 10.119.17.1-10.119.17.127 10.113.120.4-10.113.120.7 192.168.0.1-192.168.15.254 10.119.41.1-10.119.41.63 10.119.8.1-10.119.8.63 10.113.14.192-10.113.14.254 10.119.6.1-10.119.6.15 10.113.12.16-10.113.12.16 10.113.125.16-10.113.125.31 10.113.76.1-10.113.76.254 10.119.49.1-10.119.49.127 10.113.68.1-10.113.68.254 10.253.4.1-10.253.4.127 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 0.0.0.1-255.255.255.254 ","3433 3460 3459 3437 3036 2082 3474 3419 3103 3473 3102 0 3475 3472 3428 3471 3427 3108 3422 3476 3412 3101 3107 3461 3105 ","Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic10","10000","6c:3b:e5:b5:8c:e9",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic11","10000","6c:3b:e5:b5:8c:ed",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic12",,"6c:3b:e5:b5:8c:ea",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic13",,"6c:3b:e5:b5:8c:ee",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic14",,"6c:3b:e5:b5:8c:eb",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic15",,"6c:3b:e5:b5:8c:ef",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic2","10000","6c:3b:e5:bb:1e:f9",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic3","10000","6c:3b:e5:bb:1e:fd",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic4",,"6c:3b:e5:bb:1e:fa",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic5",,"6c:3b:e5:bb:1e:fe",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic6",,"6c:3b:e5:bb:1e:fb",,,," ",,"Santa Clara"
"2014-11-03 14:22:14","sc9-stage-rac-06.vmware.com","vmnic7",,"6c:3b:e5:bb:1e:ff",,,," ",,"Santa Clara"
