"timestamp","vcserver","vmname","name","type","connectstate","macaddress","networkname"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0421091781-ora-sls-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:5c","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0475168930-bi-sls-prd-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:5d","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0900624257-bi-sls-prd-a2","Network adapter 1","Network adapter 1",,"00:50:56:37:03:5e","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1185829865-bi-sls-prd-a3","Network adapter 1","Network adapter 1",,"00:50:56:37:03:5f","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1158097627-ora-bkg-uat-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:60","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0261435010-bi-fbi-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:75:66","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0797853849-ora-bu-qa-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:61","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1201172557-ora-bu-uat-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:62","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0010159890-inf-fbi-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:10:82","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0995538320-icew-tgt-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:65","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1620781126-s2-dev-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","dev-dhcp","Network adapter 1","Network adapter 1",,"00:50:56:b4:00:34","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0561885001-icew-src-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d1","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0801808855-s2-dev-icewm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:48","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0346112461-s2-dev-icewm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:03:49","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1818548025-icew-src-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d1","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1369966654-icew-tgt-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:65","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0161104834-s2-test-icewm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d3","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0368384415-s2-prod-icewm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d5","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1725680905-s2-test-icewm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d2","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1879874876-s2-prod-icewm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d4","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0982191474-icew-src-tst-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d6","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1572867975-icew-tgt-tst-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d7","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1049043554-icew-src-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d8","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1448129021-icew-tgt-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:d9","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1723476316-bi-bu-prd-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:db","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0149591968-bi-bu-prd-a2","Network adapter 1","Network adapter 1",,"00:50:56:37:00:dc","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0152432600-ora-bu-uat-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:62","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0145260231-ora-bu-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:dd","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1310090022-bi-bkg-prd-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e1","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1915069489-bi-bkg-prd-a2","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e2","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0166865983-ora-bkg-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e3","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1598546752-inf-fbi-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:10:82","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1762620231-ora-fbi-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:53","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1465741479-ora-fbi-qa-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e4","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1521489563-bi-fbi-qa-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e6","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1043934393-bi-fbi-uat-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e7","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0250924788-ora-fbi-uat-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e8","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1436673870-icew-tgt-qa-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:e9","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1979119730-bi-fbi-lt-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:ea","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1481786189-ora-fbi-lt-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:ec","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1249081133-bi-fbi-lt-a2","Network adapter 1","Network adapter 1",,"00:50:56:37:00:ef","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","test-dhcp","Network adapter 1","Network adapter 1",,"00:50:56:a6:00:02","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","stage-dhcp","Network adapter 1","Network adapter 1",,"00:50:56:a6:00:03","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","prod-dhcp","Network adapter 1","Network adapter 1",,"00:50:56:a6:00:04","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0021229252-_icew-src-qa-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f0","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1549048432-ora-fbi-uat1-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:53","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1285357980-ora-fbi-uat1-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f4","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2081343988-inf-fbi-qa-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f5","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2047047497-inf-fbi-uat-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f6","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0182213909-inf-fbi-lt-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f7","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1528111511-ora-fbi-uat2-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f9","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0477444824-ora-fbi-uat2-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f9","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0032468452-ora-fbi-uat3-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:fb","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0849237877-ora-fbi-prd-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:f9","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2020180741-inf-fbi-prd-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:00:fe","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2134105098-dev-itbm-app","Network adapter 1","Network adapter 1",,"00:50:56:37:00:ff","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2051300975-OEL5.5-template","Network adapter 1","Network adapter 1",,"00:50:56:37:00:ff","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0810452563-dev-itbm-db","Network adapter 1","Network adapter 1",,"00:50:56:37:01:01","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0825035968-bi-fbi-prd-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:01:02","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0173162270-bi-fbi-prd-a2","Network adapter 1","Network adapter 1",,"00:50:56:37:01:04","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1055383971-icew-src-tst-d2","Network adapter 1","Network adapter 1",,"00:50:56:37:01:05","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0809359541-icew-src-prd-d2","Network adapter 1","Network adapter 1",,"00:50:56:37:01:06","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1740421611-dev-brzy-app-1","Network adapter 1","Network adapter 1",,"00:50:56:37:01:07","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1870657114-win2k3-dev-1","Network adapter 1","Network adapter 1",,"00:50:56:37:01:08","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0899537545-vf-snode-1","Network adapter 1","Network adapter 1",,"00:50:56:37:01:0a","10.119.2.0/24 vf-cat"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","w2k8r2-x64-template","Network adapter 1","Network adapter 1",,"00:50:56:37:02:2f","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1162950930-ConfigvAppTemplate_v1.0","Network adapter 1","Network adapter 1",,"00:50:56:37:02:39","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0016866373-ConfigvApp","Network adapter 1","Network adapter 1",,"00:50:56:37:02:3a","10.119.2.0/24 vf-cat"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1261929703-dev-casemgmt","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0749890406-obie-template3","Network adapter 1","Network adapter 1",,"00:50:56:37:02:54","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2065745545-dev-casemgmt","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1840089193-ora-dev-ksbkdm-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:6a","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1397351919-dev-ksdmmk-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:74","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2044772698-obit-test2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:7c","10.119.2.0/24 vf-cat"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0955071519-obiemktappvm","Network adapter 1","Network adapter 1",,"00:50:56:37:02:7d","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1750881087-ora-mkt-db1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:82","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0261796327-obie-mkt-dev2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:87","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0210993344-gss_dev_mysql","Network adapter 1","Network adapter 1",,"00:50:56:37:02:88","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1649459303-db-mgmt-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:89","10.119.2.0/24 vf-cat"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0743749609-gss-lt-mysql-1","Network adapter 1","Network adapter 1",,"00:50:56:a6:00:00","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1009097866-mysql-base-3","Network adapter 1","Network adapter 1",,"00:50:56:37:02:8a","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1593176803-gss-lt-mysql-m2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:92","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0237801763-dev-casemgmt","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1199755391-dev-casemgmt","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1367999379-gss-test-mysql","Network adapter 1","Network adapter 1",,"00:50:56:37:02:94","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1124266194-s2-test-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:95","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0587181888-qa-ksdmmk-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:96","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2098740760-obiemktappvm","Network adapter 1","Network adapter 1",,"00:50:56:37:02:7f","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0686355787-obie-mkt-qa2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:9a","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0907542749-vf-dev-wavemaker","Network adapter 1","Network adapter 1",,"00:50:56:37:02:9d","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0903078739-gss-uat-mysql","Network adapter 1","Network adapter 1",,"00:50:56:37:02:9e","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0300647389-s2-uat-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:9f","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0121822221-dev-casemgmt","Network adapter 1","Network adapter 1",,"00:50:56:a1:02:43","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1722862387-s2-lt-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a0","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1662112086-s2-lt-gsscm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a1","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1344218268-s2-lt-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a2","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1904559184-windows2k3-eval","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a3","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1534747537-s2-lt-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a0","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0982322424-s2-dev-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a4","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0538226335-mysql-base-demo","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a6","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1013076614-s2-demo-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:a7","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0463101773-casemgmt-001","Network adapter 1","Network adapter 1",,"00:50:56:37:02:ab","10.119.2.0/24 vf-cat"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0681558627-casemgmt-001","Network adapter 1","Network adapter 1",,"00:50:56:37:02:ab","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2073900002-uat-ksmkdm-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:b1","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2041874195-obiee-mkt-uat1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:b2","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0324555416-gss-prod-mysql-m2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:bc","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0496762325-s2-prod-gsscm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:bd","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1119257064-s2-prod-gsscm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:be","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2119632479-mysql-demo1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:b4","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2093578778-ora-prod-ksdmmk-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:cd","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0384814350-obie-mkt-prod2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:d6","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1294630129-obie-mkt-prod1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:d7","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1809590731-ora-mkt-db2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:dc","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0342083778-ora-mkt-db2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:e0","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0433092207-srviewer-tc","Network adapter 1","Network adapter 1",,"00:50:56:37:02:c3","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1818179170-mysql-demo1","Network adapter 1","Network adapter 1",,"00:50:56:37:02:b4","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0502337293-ora-vcd-db2","Network adapter 1","Network adapter 1",,"00:50:56:37:02:ec","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0502337293-ora-vcd-db2","Network adapter 2","Network adapter 2",,"00:50:56:37:02:f0","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0502337293-ora-vcd-db2","Network adapter 3","Network adapter 3",,"00:50:56:37:02:f1","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0587912002-mysql-dev12","Network adapter 1","Network adapter 1",,"00:50:56:37:02:ed","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0364749533-s2-tc-gsscm1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:05","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0657703927-s2-dev-gsscm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:03:0e","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0393339947-gss-pr-mysql-s1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:24","10.119.16.0/20 vf-prod"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1149734960-obiee11g-sales","Network adapter 1","Network adapter 1",,"00:50:56:37:03:26","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0993690982-ora-sls-dev1-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:33","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1068295990-obie-sls-dev1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:37","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1837556582-stg-ksmkdm-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:38","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1753455180-obiee-mkt-stg1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:39","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0858013322-oraprodbia02-dev","Network adapter 1","Network adapter 1",,"00:50:56:a6:00:01","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2014239263-bi-sls-dev1-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:74:6e","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1937477146-bi-sls-dev","Network adapter 1","Network adapter 1",,"00:50:56:a1:74:6e","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0423983382-bi-sls-dev2-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:3b","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0273973461-bi-sls-dev3-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:3c","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1698751234-bi-sls-qa1-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:3d","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0790621163-bi-sls-uat-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:3e","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0673089023-bi-sls-qa3-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:3f","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0924634485-bi-sls-qa2-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:40","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0032964418-bi-sls-sse-a1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:41","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0563476004-dev-slsdm-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:33","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0890727012-ora-sls-dev2-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:42","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0345405902-ora-sls-sse-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:43","10.119.32.0/21 vf-stage"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1685164784-bi-bkg-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:75:55","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1195129152-bi-bu-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:75:54","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1892420285-s2-dev-icewm-1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:48","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0418510287-s2-dev-icewm-2","Network adapter 1","Network adapter 1",,"00:50:56:37:03:49","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1624519359-bi-fbi-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:75:66","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","0214353334-bi-bkg-dev-a1","Network adapter 1","Network adapter 1",,"00:50:56:a1:75:55","none"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1293709643-ora-bu-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:4e","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","2063876190-ora-sls-uat-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:50","10.119.40.0/21 vf-test"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1576735034-ora-bkg-dev-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:51","10.119.48.0/21 vf-dev"
"2011-11-21 03:37:40","vf-vcd-vc-01.vmware.com","1563830213-ora-sls-qa2-d1","Network adapter 1","Network adapter 1",,"00:50:56:37:03:52","10.119.40.0/21 vf-test"
