ip,port,name
10.152.118.71,6501,/onecloud/test21-ovd.vmware.com-pool
10.152.118.68,7777,/onecloud/test21soa-vip.vmware.com-pool
10.152.118.74,7777,/onecloud/test21soa-vip.vmware.com-pool
10.152.118.75,8001,/onecloud/s2-test21-lr4-vip.vmware.com-pool
10.152.118.85,8001,/onecloud/s2-test21-lr4-vip.vmware.com-pool
10.152.118.75,8011,/onecloud/s2-test21-lr5-vip.vmware.com-pool
10.152.118.85,8011,/onecloud/s2-test21-lr5-vip.vmware.com-pool
10.152.118.86,8001,/onecloud/s2-test21-lr3-vip.vmware.com-pool
10.152.118.86,8011,/onecloud/s2-test21-lr3-vip.vmware.com-pool
10.152.118.87,8001,/onecloud/s2-test21-lr1-vip.vmware.com-pool
10.152.118.88,8001,/onecloud/s2-test21-lr1-vip.vmware.com-pool
10.152.118.87,8011,/onecloud/s2-test21-lr2-vip.vmware.com-pool
10.152.118.88,8011,/onecloud/s2-test21-lr2-vip.vmware.com-pool
10.152.118.66,8011,/onecloud/test21osb-vip.vmware.com-pool
10.152.118.67,8011,/onecloud/test21osb-vip.vmware.com-pool
10.152.118.28,443,/onecloud/test21-ebssso-vmware.com-pool-443
10.152.118.29,443,/onecloud/test21-ebssso-vmware.com-pool-443
10.152.118.47,80,/onecloud/www-test21-vip.vmware.com-pool
10.152.118.48,80,/onecloud/www-test21-vip.vmware.com-pool
10.152.118.38,80,/onecloud/comm-test21.vmware.com-pool
10.152.118.39,80,/onecloud/comm-test21.vmware.com-pool
10.152.118.78,9443,/onecloud/s2-test21-ebssso-vip.vmware.com-pool
10.152.118.79,9443,/onecloud/s2-test21-ebssso-vip.vmware.com-pool
10.113.161.125,80,salesops-otrs-pool
10.152.118.78,8011,/onecloud/s2-test21-ebssso-ag-vip.vmware.com-pool
10.152.118.79,8011,/onecloud/s2-test21-ebssso-ag-vip.vmware.com-pool
10.127.238.1,80,/onecloud/wwwa-test789-web-vip-1.vmware.com-pool
10.113.61.123,8011,visl-prod-siml-vip-pool
10.113.61.124,8011,visl-prod-siml-vip-pool
10.113.163.241,8011,visl-prod-siml-vip-pool
10.113.163.243,8011,visl-prod-siml-vip-pool
10.148.52.61,6443,/onecloud/s2-dev13-ebspdhsso
10.148.52.61,8443,/onecloud/s2-dev13-ebspdhsso-pool-8443
10.127.238.32,80,/onecloud/comm-dev987.vmware.com-pool
10.148.21.46,80,/onecloud/comm-dev14.vmware.com-pool
10.148.21.48,8181,/onecloud/s2-dev14-websvc1-vip.vmware.com-pool
10.148.21.48,8281,/onecloud/s2-dev14-websvc2-vip.vmware.com-pool
10.148.21.48,8381,/onecloud/s2-dev14-websvc3-vip.vmware.com-pool
10.148.21.48,8481,/onecloud/s2-dev14-websvc4-vip.vmware.com-pool
10.148.21.48,8581,/onecloud/s2-dev14-websvc5-vip.vmware.com-pool
10.148.21.56,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.56,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.58,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.58,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.60,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.60,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.61,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.61,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool
10.148.21.57,8001,/onecloud/s2-dev14-lr2-vip.vmware.com-pool
10.148.21.59,8001,/onecloud/s2-dev14-lr2-vip.vmware.com-pool
10.148.21.60,8011,/onecloud/s2-dev14-lr2-vip.vmware.com-pool
10.148.21.61,8011,/onecloud/s2-dev14-lr2-vip.vmware.com-pool
10.148.21.57,8011,/onecloud/s2-dev14-lr3-vip.vmware.com-pool
10.148.21.59,8011,/onecloud/s2-dev14-lr3-vip.vmware.com-pool
10.148.21.59,8001,/onecloud/s2-dev14-lr3-vip.vmware.com-pool
10.148.249.15,8000,/onecloud/pdh-dev97-vip.vmware.com-pool
10.127.238.50,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool
10.127.238.54,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool
10.127.238.52,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool
10.127.238.96,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool
10.127.238.47,7780,/onecloud/ucmTEST66-vip.vmware.com-pool
10.127.238.48,7780,/onecloud/ucmTEST66-vip.vmware.com-pool
10.127.238.49,7780,/onecloud/ucmTEST66-vip.vmware.com-pool
10.127.238.50,7780,/onecloud/ucmTEST66-vip.vmware.com-pool
10.113.191.51,993,ex13-cas-pool-993
10.113.191.52,993,ex13-cas-pool-993
10.113.191.53,993,ex13-cas-pool-993
10.113.191.54,993,ex13-cas-pool-993
10.113.191.55,993,ex13-cas-pool-993
10.113.191.56,993,ex13-cas-pool-993
10.113.191.57,993,ex13-cas-pool-993
10.113.191.58,993,ex13-cas-pool-993
10.113.191.61,993,ex13-cas-pool-993
10.113.191.62,993,ex13-cas-pool-993
10.113.191.63,993,ex13-cas-pool-993
10.113.191.64,993,ex13-cas-pool-993
10.113.191.65,993,ex13-cas-pool-993
10.148.21.57,8001,/onecloud/s2-dev14-lr4-pool
10.148.21.58,8001,/onecloud/s2-dev14-lr4-pool
10.148.21.57,8011,/onecloud/s2-dev14-lr5-pool
10.148.21.58,8011,/onecloud/s2-dev14-lr5-pool
10.148.91.65,8000,/onecloud/oracleapps-test12-pool
10.148.91.65,7778,/onecloud/oraclereport-test12-pool
10.127.238.17,80,/onecloud/comm-test66.vmware.com-pool
10.127.238.18,80,/onecloud/comm-test66.vmware.com-pool
10.127.238.92,80,/onecloud/wwwa-test66-web-vip-1.vmware.com-pool
10.127.238.85,8080,/onecloud/s2-test66-solrs-vip.vmware.com-pool
10.127.238.87,8080,/onecloud/s2-test66-solrs-vip.vmware.com-pool
10.128.38.51,5674,ltrmqsslt-vip-5674-pool
10.128.38.52,5674,ltrmqsslt-vip-5674-pool
10.128.38.51,5673,ltrmqsslt-vip-pool
10.128.38.52,5673,ltrmqsslt-vip-pool
10.127.238.28,8181,/onecloud/s2-test66-websvc1-vip.vmware.com-pool
10.127.238.36,8181,/onecloud/s2-test66-websvc1-vip.vmware.com-pool
10.127.238.28,8281,/onecloud/s2-test66-websvc2-vip.vmware.com-pool
10.127.238.36,8281,/onecloud/s2-test66-websvc2-vip.vmware.com-pool
10.127.238.28,8381,/onecloud/s2-test66-websvc3-vip.vmware.com-pool
10.127.238.36,8381,/onecloud/s2-test66-websvc3-vip.vmware.com-pool
10.127.238.37,8481,/onecloud/s2-test66-websvc4-vip.vmware.com-pool
10.127.238.38,8481,/onecloud/s2-test66-websvc4-vip.vmware.com-pool
10.127.238.37,8581,/onecloud/s2-test66-websvc5-vip.vmware.com-pool
10.127.238.38,8581,/onecloud/s2-test66-websvc5-vip.vmware.com-pool
10.127.238.35,80,/onecloud/s2-test66-wcm-vip.vmware.com-pool
10.127.238.89,80,/onecloud/s2-test66-wcm-vip.vmware.com-pool
10.127.238.35,81,/onecloud/s2-test66-wcm-static-vip.vmware.com-pool
10.127.238.89,81,/onecloud/s2-test66-wcm-static-vip.vmware.com-pool
10.127.238.32,8111,/onecloud/s2-test66-tcs1-vip.vmware.com-pool
10.127.238.33,8111,/onecloud/s2-test66-tcs1-vip.vmware.com-pool
10.127.238.32,8211,/onecloud/s2-test66-tcs2-vip.vmware.com-pool
10.127.238.33,8211,/onecloud/s2-test66-tcs2-vip.vmware.com-pool
10.127.238.32,8311,/onecloud/s2-test66-tcs3-vip.vmware.com-pool
10.127.238.33,8311,/onecloud/s2-test66-tcs3-vip.vmware.com-pool
10.127.238.32,8411,/onecloud/s2-test66-tcs4-vip.vmware.com-pool
10.127.238.33,8411,/onecloud/s2-test66-tcs4-vip.vmware.com-pool
10.127.238.34,8511,/onecloud/s2-test66-tcs5-vip.vmware.com-pool
10.127.238.88,8511,/onecloud/s2-test66-tcs5-vip.vmware.com-pool
10.127.238.34,8611,/onecloud/s2-test66-tcs6-vip.vmware.com-pool
10.127.238.88,8611,/onecloud/s2-test66-tcs6-vip.vmware.com-pool
10.127.238.34,8711,/onecloud/s2-test66-tcs7-vip.vmware.com-pool
10.127.238.88,8711,/onecloud/s2-test66-tcs7-vip.vmware.com-pool
10.127.238.34,8811,/onecloud/s2-test66-tcs8-vip.vmware.com-pool
10.127.238.88,8811,/onecloud/s2-test66-tcs8-vip.vmware.com-pool
10.148.70.70,80,/onecloud/comm-test15.vmware.com-pool
10.148.70.71,80,/onecloud/comm-test15.vmware.com-pool
10.148.70.78,389,/onecloud/test15-oid.vmware.com-pool
10.148.70.79,389,/onecloud/test15-oid.vmware.com-pool
10.148.70.24,8181,/onecloud/s2-test15-websvc1-vip.vmware.com-pool
10.148.70.25,8181,/onecloud/s2-test15-websvc1-vip.vmware.com-pool
10.148.70.24,8281,/onecloud/s2-test15-websvc2-vip.vmware.com-pool
10.148.70.25,8281,/onecloud/s2-test15-websvc2-vip.vmware.com-pool
10.148.70.24,8381,/onecloud/s2-test15-websvc3-vip.vmware.com-pool
10.148.70.25,8381,/onecloud/s2-test15-websvc3-vip.vmware.com-pool
10.148.70.26,8481,/onecloud/s2-test15-websvc4-vip.vmware.com-pool
10.148.70.27,8481,/onecloud/s2-test15-websvc4-vip.vmware.com-pool
10.148.70.26,8581,/onecloud/s2-test15-websvc5-vip.vmware.com-pool
10.148.70.27,8581,/onecloud/s2-test15-websvc5-vip.vmware.com-pool
10.127.238.21,8001,/onecloud/s2-test66-lr2-vip.vmware.com-pool
10.127.238.25,8001,/onecloud/s2-test66-lr2-vip.vmware.com-pool
10.127.238.21,8011,/onecloud/s2-test66-lr3-vip.vmware.com-pool
10.127.238.25,8011,/onecloud/s2-test66-lr3-vip.vmware.com-pool
10.127.238.20,8001,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.20,8011,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.24,8001,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.24,8011,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.26,8001,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.26,8011,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.27,8001,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.127.238.27,8011,/onecloud/s2-test66-lr1-vip.vmware.com-pool
10.148.70.76,8001,/onecloud/s2-test15-lr1-vip.vmware.com-pol
10.148.70.77,8001,/onecloud/s2-test15-lr1-vip.vmware.com-pol
10.148.70.70,80,/onecloud/comm-test15.vmware.com-pool
10.148.70.71,80,/onecloud/comm-test15.vmware.com-pool
10.148.70.66,80,/onecloud/www-test15-vip.vmware.com-pool
10.148.70.67,80,/onecloud/www-test15-vip.vmware.com-pool
10.148.98.55,8011,/onecloud/visl-test19-siml-vip-pool
10.148.98.57,8011,/onecloud/visl-test19-siml-vip-pool
10.113.62.81,5673,prodrmqsslt-vip.vmware.com-pool-5673
10.113.62.82,5673,prodrmqsslt-vip.vmware.com-pool-5673
10.113.62.81,5674,prodrmqsslt-vip.vmware.com-pool-5674
10.113.62.82,5674,prodrmqsslt-vip.vmware.com-pool-5674
10.113.191.51,587,ex13-cas-pool-587
10.113.191.52,587,ex13-cas-pool-587
10.113.191.53,587,ex13-cas-pool-587
10.113.191.54,587,ex13-cas-pool-587
10.113.191.55,587,ex13-cas-pool-587
10.113.191.56,587,ex13-cas-pool-587
10.113.191.57,587,ex13-cas-pool-587
10.113.191.58,587,ex13-cas-pool-587
10.113.191.61,587,ex13-cas-pool-587
10.113.191.62,587,ex13-cas-pool-587
10.113.191.63,587,ex13-cas-pool-587
10.113.191.64,587,ex13-cas-pool-587
10.113.191.65,587,ex13-cas-pool-587
10.113.191.51,465,ex13-cas-pool-465
10.113.191.52,465,ex13-cas-pool-465
10.113.191.53,465,ex13-cas-pool-465
10.113.191.54,465,ex13-cas-pool-465
10.113.191.55,465,ex13-cas-pool-465
10.113.191.56,465,ex13-cas-pool-465
10.113.191.57,465,ex13-cas-pool-465
10.113.191.58,465,ex13-cas-pool-465
10.113.191.61,465,ex13-cas-pool-465
10.113.191.62,465,ex13-cas-pool-465
10.113.191.63,465,ex13-cas-pool-465
10.113.191.64,465,ex13-cas-pool-465
10.113.191.65,465,ex13-cas-pool-465
10.113.15.19,7443,s2-stage-hhq-pool-7443
10.113.68.206,7443,s2-stage-hhq-pool-7443
10.148.68.43,8181,/onecloud/s2-dev15-websvc1-vip.vmware.com-pool
10.148.68.15,8181,/onecloud/s2-dev15-websvc1-vip.vmware.com-pool
10.148.68.43,8281,/onecloud/s2-dev15-websvc2-vip.vmware.com-pool
10.148.68.15,8281,/onecloud/s2-dev15-websvc2-vip.vmware.com-pool
10.148.68.43,8381,/onecloud/s2-dev15-websvc3-vip.vmware.com-pool
10.148.68.15,8381,/onecloud/s2-dev15-websvc3-vip.vmware.com-pool
10.148.68.43,8481,/onecloud/s2-dev15-websvc4-vip.vmware.com-pool
10.148.68.15,8481,/onecloud/s2-dev15-websvc4-vip.vmware.com-pool
10.148.68.43,8581,/onecloud/s2-dev15-websvc5-vip.vmware.com-pool
10.148.68.15,8581,/onecloud/s2-dev15-websvc5-vip.vmware.com-pool
10.148.68.55,8001,/onecloud/s2-dev15-lrint1-vip.vmware.com-pool
10.148.68.55,8011,/onecloud/s2-dev15-lrint1-vip.vmware.com-pool
10.148.22.49,80,/onecloud/comm-test14.vmware.com-pool
10.148.22.50,80,/onecloud/comm-test14.vmware.com-pool
10.148.22.30,8481,/onecloud/s2-test14-websvc4-vip.vmware.com-pool
10.148.22.31,8481,/onecloud/s2-test14-websvc4-vip.vmware.com-pool
10.148.22.30,8581,/onecloud/s2-test14-websvc5-vip.vmware.com-pool
10.148.22.31,8581,/onecloud/s2-test14-websvc5-vip.vmware.com-pool
10.148.22.26,8181,/onecloud/s2-test14-websvc1-vip.vmware.com-pool
10.148.22.27,8181,/onecloud/s2-test14-websvc1-vip.vmware.com-pool
10.148.22.26,8281,/onecloud/s2-test14-websvc2-vip.vmware.com-pool
10.148.22.27,8281,/onecloud/s2-test14-websvc2-vip.vmware.com-pool
10.148.22.26,8381,/onecloud/s2-test14-websvc3-vip.vmware.com-pool
10.148.22.27,8381,/onecloud/s2-test14-websvc3-vip.vmware.com-pool
10.148.22.40,80,/onecloud/s2-test14-wcm-vip.vmware.com-pool
10.148.22.42,80,/onecloud/s2-test14-wcm-vip.vmware.com-pool
10.148.22.40,81,/onecloud/s2-test14-wcm-static-vip.vmware.com-pool
10.148.22.42,81,/onecloud/s2-test14-wcm-static-vip.vmware.com-pool
10.148.22.39,8611,/onecloud/s2-test14-tcs6-vip.vmware.com-pool
10.148.22.41,8611,/onecloud/s2-test14-tcs6-vip.vmware.com-pool
10.148.22.39,8811,/onecloud/s2-test14-tcs8-vip.vmware.com-pool
10.148.22.41,8811,/onecloud/s2-test14-tcs8-vip.vmware.com-pool
10.148.22.90,8001,/onecloud/s2-test14-lrint1-vip.vmware.com-pool
10.148.22.90,8011,/onecloud/s2-test14-lrint1-vip.vmware.com-pool
10.148.22.95,8001,/onecloud/s2-test14-lr3-vip.vmware.com-pool
10.148.22.95,8011,/onecloud/s2-test14-lr3-vip.vmware.com-pool
10.113.53.96,80,w-stage-pool
10.113.53.97,80,w-stage-pool
10.127.238.3,80,/onecloud/comm-dev65.vmware.com-pool
10.127.238.94,80,/onecloud/comm-dev65.vmware.com-pool
10.148.68.29,80,/onecloud/comm-dev15.vmware.com-pool
10.152.119.14,80,/onecloud/wwwa-test40-web-vip-1.vmware.com-pool
10.152.119.31,80,/onecloud/wwwa-test40-web-vip-1.vmware.com-pool
10.152.119.36,80,/onecloud/comm-test40.vmware.com-pool
10.152.119.37,80,/onecloud/comm-test40.vmware.com-pool
10.152.119.81,80,/onecloud/comm-test40.vmware.com-pool
10.152.119.82,80,/onecloud/comm-test40.vmware.com-pool
10.148.22.49,80,/onecloud/comm-test14.vmware.com-pool
10.148.22.50,80,/onecloud/comm-test14.vmware.com-pool
10.148.22.8,443,/onecloud/web-test14-ints-pool-443
10.148.68.51,80,/onecloud/www-dev15-vip.vmware.com-pool
10.152.119.18,8080,/onecloud/s2-test40-solrs-vip.vmware.com-pool
10.152.119.20,8080,/onecloud/s2-test40-solrs-vip.vmware.com-pool
10.152.119.74,8888,/onecloud/ucmtest40tril-vip.vmware.com-pool
10.152.119.78,8888,/onecloud/ucmtest40tril-vip.vmware.com-pool
10.152.119.71,7780,/onecloud/ucmtest40-vip.vmware.com-pool
10.152.119.72,7780,/onecloud/ucmtest40-vip.vmware.com-pool
10.152.119.37,389,/onecloud/test40-oid.vmware.com-pool
10.152.119.38,389,/onecloud/test40-oid.vmware.com-pool
10.152.119.63,8011,/onecloud/test40osb-vip.vmware.com-pool
10.152.119.64,8011,/onecloud/test40osb-vip.vmware.com-pool
10.152.119.68,7777,/onecloud/test40soa-vip.vmware.com-pool
10.152.119.69,7777,/onecloud/test40soa-vip.vmware.com-pool
10.152.119.84,8001,/onecloud/s2-test40-lrint1-vip.vmware.com-pool
10.152.119.84,8011,/onecloud/s2-test40-lrint1-vip.vmware.com-pool
10.152.119.25,8111,/onecloud/s2-test40-tcs1-vip.vmware.com-pool
10.152.119.26,8111,/onecloud/s2-test40-tcs1-vip.vmware.com-pool
10.152.119.88,8001,/onecloud/s2-test40-lr1-vip.vmware.com-pool
10.152.119.89,8001,/onecloud/s2-test40-lr1-vip.vmware.com-pool
10.152.119.25,8211,/onecloud/s2-test40-tcs2-vip.vmware.com-pool
10.152.119.26,8211,/onecloud/s2-test40-tcs2-vip.vmware.com-pool
10.152.119.85,8001,/onecloud/s2-test40-lr4-vip.vmware.com-pool
10.152.119.86,8001,/onecloud/s2-test40-lr4-vip.vmware.com-pool
10.152.119.88,8011,/onecloud/s2-test40-lr2-vip.vmware.com-pool
10.152.119.89,8011,/onecloud/s2-test40-lr2-vip.vmware.com-pool
10.152.119.25,8311,/onecloud/s2-test40-tcs3-vip.vmware.com-pool
10.152.119.26,8311,/onecloud/s2-test40-tcs3-vip.vmware.com-pool
10.152.119.85,8011,/onecloud/s2-test40-lr5-vip.vmware.com-pool
10.152.119.86,8011,/onecloud/s2-test40-lr5-vip.vmware.com-pool
10.152.119.87,8001,/onecloud/s2-test40-lr3-vip.vmware.com-pool
10.152.119.87,8011,/onecloud/s2-test40-lr3-vip.vmware.com-pool
10.152.119.25,8411,/onecloud/s2-test40-tcs4-vip.vmware.com-pool
10.152.119.26,8411,/onecloud/s2-test40-tcs4-vip.vmware.com-pool
10.152.119.27,8511,/onecloud/s2-test40-tcs5-vip.vmware.com-pool
10.152.119.29,8511,/onecloud/s2-test40-tcs5-vip.vmware.com-pool
10.152.119.27,8611,/onecloud/s2-test40-tcs6-vip.vmware.com-pool
10.152.119.29,8611,/onecloud/s2-test40-tcs6-vip.vmware.com-pool
10.152.119.12,8181,/onecloud/s2-test40-websvc1-vip.vmware.com-pool
10.152.119.13,8181,/onecloud/s2-test40-websvc1-vip.vmware.com-pool
10.152.119.12,8281,/onecloud/s2-test40-websvc2-vip.vmware.com-pool
10.152.119.13,8281,/onecloud/s2-test40-websvc2-vip.vmware.com-pool
10.152.119.12,8381,/onecloud/s2-test40-websvc3-vip.vmware.com-pool
10.152.119.13,8381,/onecloud/s2-test40-websvc3-vip.vmware.com-pool
10.152.119.27,8711,/onecloud/s2-test40-tcs7-vip.vmware.com-pool
10.152.119.29,8711,/onecloud/s2-test40-tcs7-vip.vmware.com-pool
10.152.119.28,80,/onecloud/s2-test40-wcm-vip.vmware.com-pool
10.152.119.30,80,/onecloud/s2-test40-wcm-vip.vmware.com-pool
10.152.119.28,81,/onecloud/s2-test40-wcm-static-vip.vmware.com-pool
10.152.119.30,81,/onecloud/s2-test40-wcm-static-vip.vmware.com-pool
10.152.119.27,8811,/onecloud/s2-test40-tcs8-vip.vmware.com-pool
10.152.119.29,8811,/onecloud/s2-test40-tcs8-vip.vmware.com-pool
10.152.119.14,8481,/onecloud/s2-test40-websvc4-vip.vmware.com-pool
10.152.119.15,8481,/onecloud/s2-test40-websvc4-vip.vmware.com-pool
10.152.119.14,8581,/onecloud/s2-test40-websvc5-vip.vmware.com-pool
10.152.119.15,8581,/onecloud/s2-test40-websvc5-vip.vmware.com-pool
10.152.119.90,80,/onecloud/lrp-test40-vip.vmware.com-pool
10.152.119.91,80,/onecloud/lrp-test40-vip.vmware.com-pool
10.152.119.21,80,/onecloud/www-test40-vip.vmware.com-pool
10.152.119.22,80,/onecloud/www-test40-vip.vmware.com-pool
10.152.119.24,443,/onecloud/web-test40-ints-pool-443
10.152.119.81,80,/onecloud/comm-test40.vmware.com-pool
10.152.119.82,80,/onecloud/comm-test40.vmware.com-pool
10.152.119.21,80,/onecloud/www-test40-vip.vmware.com-pool
10.152.119.22,80,/onecloud/www-test40-vip.vmware.com-pool
10.16.67.128,389,sc9-ad-389-pool
10.16.69.62,389,sc9-ad-389-pool
10.113.60.176,389,sc9-ad-389-pool
10.113.61.106,389,sc9-ad-389-pool
10.113.60.4,389,sc9-ad-389-pool
10.113.60.14,389,sc9-ad-389-pool
10.113.60.18,389,sc9-ad-389-pool
10.113.60.19,389,sc9-ad-389-pool
10.16.67.128,636,sc9-ad-636-pool
10.16.69.62,636,sc9-ad-636-pool
10.113.60.176,636,sc9-ad-636-pool
10.113.61.106,636,sc9-ad-636-pool
10.113.60.4,636,sc9-ad-636-pool
10.113.60.14,636,sc9-ad-636-pool
10.113.60.18,636,sc9-ad-636-pool
10.113.60.19,636,sc9-ad-636-pool
10.148.249.24,8000,/onecloud/pdh-dev98-vip.vmware.com-pool
10.128.11.93,80,esg-lt-int-vip.vmware.com-80
10.128.11.94,80,esg-lt-int-vip.vmware.com-80
10.127.238.5,80,/onecloud/comm-test65.vmware.com-pool
10.127.238.6,80,/onecloud/comm-test65.vmware.com-pool
10.127.238.7,80,/onecloud/comm-test65.vmware.com-pool
10.127.238.42,80,/onecloud/wwwa-test65-web-vip-1.vmware.com-pool
10.127.238.24,8888,/onecloud/ucmtest65tril-vip.vmware.com-pool
10.127.238.28,8888,/onecloud/ucmtest65tril-vip.vmware.com-pool
10.127.238.90,8888,/onecloud/ucmtest65tril-vip.vmware.com-pool
10.127.238.98,8888,/onecloud/ucmtest65tril-vip.vmware.com-pool
10.127.238.20,7780,/onecloud/ucmtest65-vip.vmware.com-pool
10.127.238.22,7780,/onecloud/ucmtest65-vip.vmware.com-pool
10.127.238.27,7780,/onecloud/ucmtest65-vip.vmware.com-pool
10.127.238.28,7780,/onecloud/ucmtest65-vip.vmware.com-pool
10.127.238.80,8080,/onecloud/s2-test65-solrs-vip.vmware.com-pool
10.127.238.82,8080,/onecloud/s2-test65-solrs-vip.vmware.com-pool
10.127.238.54,389,/onecloud/test65-oid.vmware.com-pool
10.127.238.55,389,/onecloud/test65-oid.vmware.com-pool
10.113.161.24,8072,s2-prod-catsso-newvip-pool-8072
10.113.161.25,8072,s2-prod-catsso-newvip-pool-8072
10.127.238.12,8011,/onecloud/test65osb-vip.vmware.com-pool
10.127.238.13,8011,/onecloud/test65osb-vip.vmware.com-pool
10.127.238.64,8001,/onecloud/s2-test65-lr4-vip.vmware.com-pool
10.127.238.65,8001,/onecloud/s2-test65-lr4-vip.vmware.com-pool
10.127.238.66,8001,/onecloud/s2-test65-lr4-vip.vmware.com-pool
10.127.238.67,8001,/onecloud/s2-test65-lr1-vip.vmware.com-pool
10.127.238.68,8001,/onecloud/s2-test65-lr1-vip.vmware.com-pool
10.127.238.75,8001,/onecloud/s2-test65-lr1-vip.vmware.com-pool
10.127.238.76,8001,/onecloud/s2-test65-lr1-vip.vmware.com-pool
10.127.238.63,8001,/onecloud/s2-test65-lrint1-vip.vmware.com-pool
10.127.238.63,8011,/onecloud/s2-test65-lrint1-vip.vmware.com-pool
10.127.238.64,8011,/onecloud/s2-test65-lr5-vip.vmware.com-pool
10.127.238.65,8011,/onecloud/s2-test65-lr5-vip.vmware.com-pool
10.127.238.66,8011,/onecloud/s2-test65-lr5-vip.vmware.com-pool
10.127.238.67,8011,/onecloud/s2-test65-lr2-vip.vmware.com-pool
10.127.238.68,8011,/onecloud/s2-test65-lr2-vip.vmware.com-pool
10.127.238.75,8011,/onecloud/s2-test65-lr2-vip.vmware.com-pool
10.127.238.76,8011,/onecloud/s2-test65-lr2-vip.vmware.com-pool
10.127.238.66,8001,/onecloud/s2-test65-lr3-vip.vmware.com-pool
10.127.238.66,8011,/onecloud/s2-test65-lr3-vip.vmware.com-pool
10.127.238.68,8001,/onecloud/s2-test65-lr3-vip.vmware.com-pool
10.127.238.68,8011,/onecloud/s2-test65-lr3-vip.vmware.com-pool
10.127.238.35,8111,/onecloud/s2-test65-tcs1-vip.vmware.com-pool
10.127.238.36,8111,/onecloud/s2-test65-tcs1-vip.vmware.com-pool
10.127.238.35,8211,/onecloud/s2-test65-tcs2-vip.vmware.com-pool
10.127.238.36,8211,/onecloud/s2-test65-tcs2-vip.vmware.com-pool
10.127.238.35,8311,/onecloud/s2-test65-tcs3-vip.vmware.com-pool
10.127.238.36,8311,/onecloud/s2-test65-tcs3-vip.vmware.com-pool
10.127.238.15,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.16,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.71,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.73,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.74,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.75,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.76,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.77,8181,/onecloud/s2-test65-websvc1-vip.vmware.com-pool
10.127.238.15,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.16,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.71,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.73,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.74,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.75,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.76,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.77,8281,/onecloud/s2-test65-websvc2-vip.vmware.com-pool
10.127.238.15,8381,/onecloud/s2-test65-websvc3-vip.vmware.com-pool
10.127.238.16,8381,/onecloud/s2-test65-websvc3-vip.vmware.com-pool
10.127.238.71,8381,/onecloud/s2-test65-websvc3-vip.vmware.com-pool
10.127.238.73,8381,/onecloud/s2-test65-websvc3-vip.vmware.com-pool
