name,ip,port,f5_cname,node_ip,node_port,pool_name,lb_method
/onecloud/visl-test13-siml-vip,10.148.83.207,8011,ltm-onecloud-1,10.148.54.8,8011,/onecloud/visl-test13-siml-vip-pool,ROUND,ROBIN
/onecloud/visl-test14-siml-vip,10.148.22.92,8011,ltm-onecloud-1,10.148.22.2,8011,/onecloud/visl-test14-siml-vip-pool,ROUND,ROBIN
/onecloud/visl-test14-siml-vip,10.148.22.92,8011,ltm-onecloud-1,10.148.22.44,8011,/onecloud/visl-test14-siml-vip-pool,ROUND,ROBIN
/onecloud/visl-test15-siml-vip,10.148.83.237,8011,ltm-onecloud-1,10.148.70.12,8011,/onecloud/visl-test15-siml-vip-pool,ROUND,ROBIN
/onecloud/visl-test15-siml-vip,10.148.83.237,8011,ltm-onecloud-1,10.148.70.14,8011,/onecloud/visl-test15-siml-vip-pool,ROUND,ROBIN
/onecloud/s2-test21-solrs-vip.vmware.com,10.148.83.10,80,ltm-onecloud-1,10.152.118.15,8080,/onecloud/s2-test21-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-solrs-vip.vmware.com,10.148.83.10,80,ltm-onecloud-1,10.152.118.17,8080,/onecloud/s2-test21-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-test21-vip.vmware.com,10.148.83.13,80,ltm-onecloud-1,10.152.118.23,80,/onecloud/lrp-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-test21-vip.vmware.com,10.148.83.13,80,ltm-onecloud-1,10.152.118.24,80,/onecloud/lrp-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test21-web-vip-1.vmware.com,10.148.81.228,80,ltm-onecloud-1,10.152.118.35,80,/onecloud/wwwa-test21-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test21.vmware.com,10.148.83.23,80,ltm-onecloud-1,10.152.118.38,80,/onecloud/comm-test21.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test21.vmware.com,10.148.83.23,80,ltm-onecloud-1,10.152.118.39,80,/onecloud/comm-test21.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-wcm-vip.vmware.com,10.148.83.29,8251,ltm-onecloud-1,10.152.118.54,80,/onecloud/s2-test21-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-wcm-vip.vmware.com,10.148.83.29,8251,ltm-onecloud-1,10.152.118.56,80,/onecloud/s2-test21-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-wcm-static-vip.vmware.com,10.148.83.27,81,ltm-onecloud-1,10.152.118.54,81,/onecloud/s2-test21-wcm-static-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-wcm-static-vip.vmware.com,10.148.83.27,81,ltm-onecloud-1,10.152.118.56,81,/onecloud/s2-test21-wcm-static-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs1-vip.vmware.com,10.148.83.50,8111,ltm-onecloud-1,10.152.118.51,8111,/onecloud/s2-test21-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs1-vip.vmware.com,10.148.83.50,8111,ltm-onecloud-1,10.152.118.52,8111,/onecloud/s2-test21-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs2-vip.vmware.com,10.148.83.28,8211,ltm-onecloud-1,10.152.118.51,8211,/onecloud/s2-test21-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs2-vip.vmware.com,10.148.83.28,8211,ltm-onecloud-1,10.152.118.52,8211,/onecloud/s2-test21-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs3-vip.vmware.com,10.148.83.34,8311,ltm-onecloud-1,10.152.118.51,8311,/onecloud/s2-test21-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs3-vip.vmware.com,10.148.83.34,8311,ltm-onecloud-1,10.152.118.52,8311,/onecloud/s2-test21-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs4-vip.vmware.com,10.148.83.35,8411,ltm-onecloud-1,10.152.118.51,8411,/onecloud/s2-test21-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs4-vip.vmware.com,10.148.83.35,8411,ltm-onecloud-1,10.152.118.52,8411,/onecloud/s2-test21-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/www-test21-vip.vmware.com,10.148.83.19,80,ltm-onecloud-1,10.152.118.47,80,/onecloud/www-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/www-test21-vip.vmware.com,10.148.83.19,80,ltm-onecloud-1,10.152.118.48,80,/onecloud/www-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs5-vip.vmware.com,10.148.83.21,8511,ltm-onecloud-1,10.152.118.53,8511,/onecloud/s2-test21-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs5-vip.vmware.com,10.148.83.21,8511,ltm-onecloud-1,10.152.118.55,8511,/onecloud/s2-test21-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs6-vip.vmware.com,10.148.83.22,8611,ltm-onecloud-1,10.152.118.53,8611,/onecloud/s2-test21-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs6-vip.vmware.com,10.148.83.22,8611,ltm-onecloud-1,10.152.118.55,8611,/onecloud/s2-test21-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs7-vip.vmware.com,10.148.83.52,8711,ltm-onecloud-1,10.152.118.53,8711,/onecloud/s2-test21-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs7-vip.vmware.com,10.148.83.52,8711,ltm-onecloud-1,10.152.118.55,8711,/onecloud/s2-test21-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs8-vip.vmware.com,10.148.83.55,8811,ltm-onecloud-1,10.152.118.53,8811,/onecloud/s2-test21-tcs8-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-tcs8-vip.vmware.com,10.148.83.55,8811,ltm-onecloud-1,10.152.118.55,8811,/onecloud/s2-test21-tcs8-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test21-oid.vmware.com,10.148.83.183,389,ltm-onecloud-1,10.152.118.45,389,/onecloud/test21-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/test21-oid.vmware.com,10.148.83.183,389,ltm-onecloud-1,10.152.118.46,389,/onecloud/test21-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc1-vip.vmware.com,10.148.83.192,8181,ltm-onecloud-1,10.152.118.19,8181,/onecloud/s2-test21-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc1-vip.vmware.com,10.148.83.192,8181,ltm-onecloud-1,10.152.118.20,8181,/onecloud/s2-test21-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc2-vip.vmware.com,10.148.83.142,8281,ltm-onecloud-1,10.152.118.19,8281,/onecloud/s2-test21-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc2-vip.vmware.com,10.148.83.142,8281,ltm-onecloud-1,10.152.118.20,8281,/onecloud/s2-test21-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc3-vip.vmware.com,10.148.83.180,8381,ltm-onecloud-1,10.152.118.19,8381,/onecloud/s2-test21-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc3-vip.vmware.com,10.148.83.180,8381,ltm-onecloud-1,10.152.118.20,8381,/onecloud/s2-test21-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc4-vip.vmware.com,10.148.83.181,8481,ltm-onecloud-1,10.152.118.21,8481,/onecloud/s2-test21-websvc4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc4-vip.vmware.com,10.148.83.181,8481,ltm-onecloud-1,10.152.118.22,8481,/onecloud/s2-test21-websvc4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc5-vip.vmware.com,10.148.83.185,8581,ltm-onecloud-1,10.152.118.21,8581,/onecloud/s2-test21-websvc5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-websvc5-vip.vmware.com,10.148.83.185,8581,ltm-onecloud-1,10.152.118.22,8581,/onecloud/s2-test21-websvc5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test13-ebspdhsso-ag-vip,10.148.83.197,443,ltm-onecloud-1,10.148.54.5,6443,/onecloud/s2-test13-ebspdhsso-ag-pool,ROUND,ROBIN
/onecloud/s2-test13-ebspdhsso-ag-vip,10.148.83.197,443,ltm-onecloud-1,10.148.54.6,6443,/onecloud/s2-test13-ebspdhsso-ag-pool,ROUND,ROBIN
/onecloud/s2-test13-ebspdhsso-vip,10.148.83.198,443,ltm-onecloud-1,10.148.54.5,8443,/onecloud/s2-test13-ebspdhsso-vip,ROUND,ROBIN
/onecloud/s2-test13-ebspdhsso-vip,10.148.83.198,443,ltm-onecloud-1,10.148.54.6,8443,/onecloud/s2-test13-ebspdhsso-vip,ROUND,ROBIN
/onecloud/test21-ovd.vmware.com,10.148.83.195,6501,ltm-onecloud-1,10.152.118.69,6501,/onecloud/test21-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/test21-ovd.vmware.com,10.148.83.195,6501,ltm-onecloud-1,10.152.118.71,6501,/onecloud/test21-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/test21soa-vip.vmware.com,10.148.83.187,7777,ltm-onecloud-1,10.152.118.68,7777,/onecloud/test21soa-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test21soa-vip.vmware.com,10.148.83.187,7777,ltm-onecloud-1,10.152.118.74,7777,/onecloud/test21soa-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr4-vip.vmware.com,10.148.83.193,8001,ltm-onecloud-1,10.152.118.75,8001,/onecloud/s2-test21-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr4-vip.vmware.com,10.148.83.193,8001,ltm-onecloud-1,10.152.118.85,8001,/onecloud/s2-test21-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr5-vip.vmware.com,10.148.83.182,8011,ltm-onecloud-1,10.152.118.75,8011,/onecloud/s2-test21-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr5-vip.vmware.com,10.148.83.182,8011,ltm-onecloud-1,10.152.118.85,8011,/onecloud/s2-test21-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr3-vip.vmware.com,10.148.83.199,8001,ltm-onecloud-1,10.152.118.86,8001,/onecloud/s2-test21-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr3-vip.vmware.com,10.148.83.199,8001,ltm-onecloud-1,10.152.118.86,8011,/onecloud/s2-test21-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr1-vip.vmware.com,10.148.83.196,8001,ltm-onecloud-1,10.152.118.87,8001,/onecloud/s2-test21-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr1-vip.vmware.com,10.148.83.196,8001,ltm-onecloud-1,10.152.118.88,8001,/onecloud/s2-test21-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr2-vip.vmware.com,10.148.83.200,8011,ltm-onecloud-1,10.152.118.87,8011,/onecloud/s2-test21-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-lr2-vip.vmware.com,10.148.83.200,8011,ltm-onecloud-1,10.152.118.88,8011,/onecloud/s2-test21-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test21osb-vip.vmware.com,10.148.83.201,8011,ltm-onecloud-1,10.152.118.66,8011,/onecloud/test21osb-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test21osb-vip.vmware.com,10.148.83.201,8011,ltm-onecloud-1,10.152.118.67,8011,/onecloud/test21osb-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test21-ebssso.vmware.com,10.148.83.190,443,ltm-onecloud-1,10.152.118.28,443,/onecloud/test21-ebssso-vmware.com-pool-443,ROUND,ROBIN
/onecloud/test21-ebssso.vmware.com,10.148.83.190,443,ltm-onecloud-1,10.152.118.29,443,/onecloud/test21-ebssso-vmware.com-pool-443,ROUND,ROBIN
/onecloud/www-test21-vip.vmware.com-ssl,10.148.83.19,443,ltm-onecloud-1,10.152.118.47,80,/onecloud/www-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/www-test21-vip.vmware.com-ssl,10.148.83.19,443,ltm-onecloud-1,10.152.118.48,80,/onecloud/www-test21-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test21.vmware.com-ssl,10.148.83.23,443,ltm-onecloud-1,10.152.118.38,80,/onecloud/comm-test21.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test21.vmware.com-ssl,10.148.83.23,443,ltm-onecloud-1,10.152.118.39,80,/onecloud/comm-test21.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-ebssso-vip.vmware.com,10.148.83.45,443,ltm-onecloud-1,10.152.118.78,9443,/onecloud/s2-test21-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-ebssso-vip.vmware.com,10.148.83.45,443,ltm-onecloud-1,10.152.118.79,9443,/onecloud/s2-test21-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-ebssso-ag-vip.vmware.com,10.148.83.184,80,ltm-onecloud-1,10.152.118.78,8011,/onecloud/s2-test21-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test21-ebssso-ag-vip.vmware.com,10.148.83.184,80,ltm-onecloud-1,10.152.118.79,8011,/onecloud/s2-test21-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test789-web-vip-1.vmware.com,10.148.83.202,80,ltm-onecloud-1,10.127.238.1,80,/onecloud/wwwa-test789-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev13-ebspdhsso-ag-vip,10.148.83.203,443,ltm-onecloud-1,10.148.52.61,6443,/onecloud/s2-dev13-ebspdhsso,ROUND,ROBIN
/onecloud/s2-dev13-ebspdhsso-vip,10.148.83.204,443,ltm-onecloud-1,10.148.52.61,8443,/onecloud/s2-dev13-ebspdhsso-pool-8443,ROUND,ROBIN
/onecloud/comm-dev987.vmware.com,10.148.80.51,80,ltm-onecloud-1,10.127.238.32,80,/onecloud/comm-dev987.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-dev14.vmware.com,10.148.81.47,80,ltm-onecloud-1,10.148.21.46,80,/onecloud/comm-dev14.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-websvc1-vip.vmware.com,10.148.82.4,8181,ltm-onecloud-1,10.148.21.48,8181,/onecloud/s2-dev14-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-websvc2-vip.vmware.com,10.148.82.5,8281,ltm-onecloud-1,10.148.21.48,8281,/onecloud/s2-dev14-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-websvc3-vip.vmware.com,10.148.82.6,8381,ltm-onecloud-1,10.148.21.48,8381,/onecloud/s2-dev14-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-websvc4-vip.vmware.com,10.148.82.7,8481,ltm-onecloud-1,10.148.21.48,8481,/onecloud/s2-dev14-websvc4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-websvc5-vip.vmware.com,10.148.82.8,8581,ltm-onecloud-1,10.148.21.48,8581,/onecloud/s2-dev14-websvc5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.56,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.56,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.58,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.58,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.60,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.60,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.61,8001,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,10.148.21.61,8011,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,10.148.21.57,8001,/onecloud/s2-dev14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,10.148.21.59,8001,/onecloud/s2-dev14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,10.148.21.60,8011,/onecloud/s2-dev14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,10.148.21.61,8011,/onecloud/s2-dev14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr3-vip.vmware.com,10.148.83.215,8001,ltm-onecloud-1,10.148.21.57,8011,/onecloud/s2-dev14-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr3-vip.vmware.com,10.148.83.215,8001,ltm-onecloud-1,10.148.21.59,8011,/onecloud/s2-dev14-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr3-vip.vmware.com,10.148.83.215,8001,ltm-onecloud-1,10.148.21.59,8001,/onecloud/s2-dev14-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/pdh-dev97-vip.vmware.com,10.148.83.216,80,ltm-onecloud-1,10.148.249.15,8000,/onecloud/pdh-dev97-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66tril-vip.vmware.com,10.148.83.223,8888,ltm-onecloud-1,10.127.238.50,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66tril-vip.vmware.com,10.148.83.223,8888,ltm-onecloud-1,10.127.238.54,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66tril-vip.vmware.com,10.148.83.223,8888,ltm-onecloud-1,10.127.238.52,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66tril-vip.vmware.com,10.148.83.223,8888,ltm-onecloud-1,10.127.238.96,8888,/onecloud/ucmTEST66tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66-vip.vmware.com,10.148.83.220,7780,ltm-onecloud-1,10.127.238.47,7780,/onecloud/ucmTEST66-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66-vip.vmware.com,10.148.83.220,7780,ltm-onecloud-1,10.127.238.48,7780,/onecloud/ucmTEST66-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66-vip.vmware.com,10.148.83.220,7780,ltm-onecloud-1,10.127.238.49,7780,/onecloud/ucmTEST66-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest66-vip.vmware.com,10.148.83.220,7780,ltm-onecloud-1,10.127.238.50,7780,/onecloud/ucmTEST66-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr4-vip.vmware.com,10.148.83.221,8001,ltm-onecloud-1,10.148.21.57,8001,/onecloud/s2-dev14-lr4-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr4-vip.vmware.com,10.148.83.221,8001,ltm-onecloud-1,10.148.21.58,8001,/onecloud/s2-dev14-lr4-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr5-vip.vmware.com,10.148.83.222,8011,ltm-onecloud-1,10.148.21.57,8011,/onecloud/s2-dev14-lr5-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr5-vip.vmware.com,10.148.83.222,8011,ltm-onecloud-1,10.148.21.58,8011,/onecloud/s2-dev14-lr5-pool,ROUND,ROBIN
/onecloud/oracleapps-test12-vip.vmware.com-ssl,10.148.83.143,443,ltm-onecloud-1,10.148.91.65,8000,/onecloud/oracleapps-test12-pool,ROUND,ROBIN
/onecloud/oraclereport-test12-vip.vmware.com-ssl,10.148.83.144,443,ltm-onecloud-1,10.148.91.65,7778,/onecloud/oraclereport-test12-pool,ROUND,ROBIN
/onecloud/comm-test66.vmware.com,10.148.82.163,80,ltm-onecloud-1,10.127.238.17,80,/onecloud/comm-test66.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test66.vmware.com,10.148.82.163,80,ltm-onecloud-1,10.127.238.18,80,/onecloud/comm-test66.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test66-web-vip-1.vmware.com,10.148.83.219,80,ltm-onecloud-1,10.127.238.92,80,/onecloud/wwwa-test66-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-solrs-vip.vmware.com,10.148.83.224,80,ltm-onecloud-1,10.127.238.85,8080,/onecloud/s2-test66-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-solrs-vip.vmware.com,10.148.83.224,80,ltm-onecloud-1,10.127.238.87,8080,/onecloud/s2-test66-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc1-vip.vmware.com,10.148.83.234,8181,ltm-onecloud-1,10.127.238.28,8181,/onecloud/s2-test66-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc1-vip.vmware.com,10.148.83.234,8181,ltm-onecloud-1,10.127.238.36,8181,/onecloud/s2-test66-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc2-vip.vmware.com,10.148.83.228,8281,ltm-onecloud-1,10.127.238.28,8281,/onecloud/s2-test66-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc2-vip.vmware.com,10.148.83.228,8281,ltm-onecloud-1,10.127.238.36,8281,/onecloud/s2-test66-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc3-vip.vmware.com,10.148.83.232,8381,ltm-onecloud-1,10.127.238.28,8381,/onecloud/s2-test66-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc3-vip.vmware.com,10.148.83.232,8381,ltm-onecloud-1,10.127.238.36,8381,/onecloud/s2-test66-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc4-vip.vmware.com,10.148.83.236,8481,ltm-onecloud-1,10.127.238.37,8481,/onecloud/s2-test66-websvc4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc4-vip.vmware.com,10.148.83.236,8481,ltm-onecloud-1,10.127.238.38,8481,/onecloud/s2-test66-websvc4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc5-vip.vmware.com,10.148.83.233,8581,ltm-onecloud-1,10.127.238.37,8581,/onecloud/s2-test66-websvc5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-websvc5-vip.vmware.com,10.148.83.233,8581,ltm-onecloud-1,10.127.238.38,8581,/onecloud/s2-test66-websvc5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-wcm-vip.vmware.com,10.148.82.117,8251,ltm-onecloud-1,10.127.238.35,80,/onecloud/s2-test66-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-wcm-vip.vmware.com,10.148.82.117,8251,ltm-onecloud-1,10.127.238.89,80,/onecloud/s2-test66-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-wcm-static-vip.vmware.com,10.148.82.118,81,ltm-onecloud-1,10.127.238.35,81,/onecloud/s2-test66-wcm-static-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-wcm-static-vip.vmware.com,10.148.82.118,81,ltm-onecloud-1,10.127.238.89,81,/onecloud/s2-test66-wcm-static-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs1-vip.vmware.com,10.148.82.120,8111,ltm-onecloud-1,10.127.238.32,8111,/onecloud/s2-test66-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs1-vip.vmware.com,10.148.82.120,8111,ltm-onecloud-1,10.127.238.33,8111,/onecloud/s2-test66-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs2-vip.vmware.com,10.148.82.121,8211,ltm-onecloud-1,10.127.238.32,8211,/onecloud/s2-test66-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs2-vip.vmware.com,10.148.82.121,8211,ltm-onecloud-1,10.127.238.33,8211,/onecloud/s2-test66-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs3-vip.vmware.com,10.148.82.122,8311,ltm-onecloud-1,10.127.238.32,8311,/onecloud/s2-test66-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs3-vip.vmware.com,10.148.82.122,8311,ltm-onecloud-1,10.127.238.33,8311,/onecloud/s2-test66-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs4-vip.vmware.com,10.148.82.123,8411,ltm-onecloud-1,10.127.238.32,8411,/onecloud/s2-test66-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs4-vip.vmware.com,10.148.82.123,8411,ltm-onecloud-1,10.127.238.33,8411,/onecloud/s2-test66-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs5-vip.vmware.com,10.148.82.124,8511,ltm-onecloud-1,10.127.238.34,8511,/onecloud/s2-test66-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs5-vip.vmware.com,10.148.82.124,8511,ltm-onecloud-1,10.127.238.88,8511,/onecloud/s2-test66-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs6-vip.vmware.com,10.148.82.125,8611,ltm-onecloud-1,10.127.238.34,8611,/onecloud/s2-test66-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test66-tcs6-vip.vmware.com,10.148.82.125,8611,ltm-onecloud-1,10.127.238.88,8611,/onecloud/s2-test66-tcs6-vip.vmware.com-pool,ROUND,ROBIN
