vendor	device	model	versiontype	version
vmware	vc-prod-1.vmware.com/s2-stage-bloghforum-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-bloghforum-w1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-catsso-1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-catsso-1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-catsso-2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-catsso-2	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-d1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-p1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-p1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-forumorg-w1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-grails-d1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-grails-d1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-grails-p1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-grails-p1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-grails-w1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-grails-w1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-hhq-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-hhq-1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-hhq-db-1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-hhq-db-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-hhqpatm-1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hhqpatm-1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-d2	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-d2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-p1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-p1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-p2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-p2	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-w1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-w2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-hyperic-w2	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-1	vm	tools version	8384(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-lrp-2	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-lrp-2	vm	tools version	8384(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-3	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-3	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-lrp-4	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-lrp-4	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-5	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-lrp-5	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-offpm-1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-offpm-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-offpm-2	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-offpm-2	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-patm-1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-patm-1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-patm-2	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-patm-2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-patm-3	vm	tools version	8193(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s2-stage-patm-3	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-patm-4	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-patm-4	vm	tools version	8193(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s2-stage-portal-1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-10	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-10	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-2	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-2	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-3	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-3	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-4	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-4	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-5	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-5	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-6	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-6	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-7	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-7	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-8	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-portal-8	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-9	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-portal-9	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-support-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-support-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-support-p1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-support-p1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-support-w1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-support-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-p1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-p1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-w1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wavemaker-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wsvcs-1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-wsvcs-1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-wsvcs-2	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/s2-stage-wsvcs-2	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-p1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-p1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-w1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/s2-stage-wwworg-w1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/s3p-prod-web-1	vm	tools version	7300(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3p-prod-web-1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3p-prod-web-2	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3p-prod-web-2	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-clone-1	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-clone-1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3web-clone-2	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3web-clone-2	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-clone-3	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3web-clone-3	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-prod-1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3web-prod-1	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-prod-2	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/s3web-prod-2	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-prod-3	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/s3web-prod-3	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/salesops	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/salesops	vm	tools version	7300(toolsOld)
vmware	vc-prod-1.vmware.com/salesops-prod-otrs-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/salesops-prod-otrs-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/salesops-stage-otrs-a1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/salesops-stage-otrs-a1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/salesops-stage-otrs-d1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/salesops-stage-otrs-d1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/salesops-temp	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/salesops-temp	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sblcctprod1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sblcctprod1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sblcctprod6	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sblcctprod6	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sblcctprod7	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sblcctprod7	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sbldmzprod2-2Bdeleted	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sbldmzprod2-2Bdeleted	vm	tools version	8290(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sblgwprod1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sblgwprod1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sblwebprod1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sblwebprod1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-pstimport1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-pstimport1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-pstimport2	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-pstimport2	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc-pstimport3	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-pstimport3	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td-admin	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td-admin	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td21	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td21	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td22	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td22	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td23	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td23	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td24	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td24	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td25	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td25	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td26	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td26	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td27	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td27	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td28	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td28	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td29	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td29	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td30	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td30	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td31	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td31	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td32	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td32	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td33	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td33	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td34	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td34	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td35	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td35	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td36	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td36	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td37	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td37	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td38	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td38	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td39	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td39	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-td40	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc-td40	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc-view-xangati	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc-view-xangati	vm	tools version	8295(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc-zimbra-migration-master	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc-zimbra-migration-master	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc9-ac01	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/sc9-ac01	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-ac02	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/sc9-ac02	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-ac03	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-ac03	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/sc9-ace1 (Decomissioned)	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ace1 (Decomissioned)	vm	tools version	8295(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-ace1-test	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ace1-test	vm	tools version	8290(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-ace2 (Decomissioned)	vm	tools version	8290(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-ace2 (Decomissioned)	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-altiris-db	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-altiris-db	vm	tools version	8295(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-altiris-us	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-altiris-us	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup01	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup01	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-backup02	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-backup02	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup03	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-backup03	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup04	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup04	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-backup05	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-backup05	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup06	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-backup06	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-dns-1	vm	tools version	8193(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-dns-1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-dns-2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-dns-2	vm	tools version	8194(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-dns-3	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-dns-3	vm	tools version	7302(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ecc-sts	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ecc-sts	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ecc-svr	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ecc-svr	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ecc1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ecc1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ecc2	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ecc2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-emc-mgmt-1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-emc-mgmt-1	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-emc-navmgr (retired-HZ#752814)	vm	tools version	8290(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-emc-navmgr (retired-HZ#752814)	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-ext-dns-1	vm	tools version	7300(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ext-dns-1	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc9-fm01	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-fm01	vm	tools version	8194(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ftps	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/sc9-ftps	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-ftps-old	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc9-ftps-old	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hipam-app	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hipam-app	vm	tools version	8295(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-hipam-db	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hipam-db	vm	tools version	8295(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-hppc11-alm1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-alm1	vm	firmware version	v8
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl2	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl2	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl3	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl3	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl4	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-ctl4	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-file	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-file	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg01	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg01	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg02	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg02	vm	tools version	8384(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg03	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg03	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg04	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg04	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg05	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg05	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg06	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg06	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg07	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg07	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg08	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg08	vm	tools version	8290(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg09	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg09	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg10	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg10	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg11	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg11	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg12	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg12	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg13	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg13	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg14	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg14	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg15	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg15	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg16	vm	tools version	8194(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-hppc11-lg16	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-hppc11-pc1	vm	tools version	8384(toolsOk)
vmware	vc-prod-1.vmware.com/sc9-hppc11-pc1	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-itadmin01	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-itadmin01	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-kdump	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc9-kdump	vm	tools version	7302(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-kickstart	vm	firmware version	v4
vmware	vc-prod-1.vmware.com/sc9-kickstart	vm	tools version	(toolsNotRunning)
vmware	vc-prod-1.vmware.com/sc9-kms-01	vm	firmware version	v7
vmware	vc-prod-1.vmware.com/sc9-kms-01	vm	tools version	8290(toolsOld)
vmware	vc-prod-1.vmware.com/sc9-ldap-1	vm	firmware version	v7
