"timestamp","vcserver","datacenter","name","id","state","url","capacity","freespace"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid28","Datastore-datastore-21915","Available","ds:///vmfs/volumes/50649c07-4dcbab65-6df7-e839352e5856/","2198754820096","119792467968"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid29","Datastore-datastore-21916","Available","ds:///vmfs/volumes/50649e55-61a9523a-282b-e839352e5856/","2198754820096","77704724480"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid30","Datastore-datastore-21917","Available","ds:///vmfs/volumes/50649e9b-9507bbd7-3b30-e839352e5856/","2198754820096","107323850752"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","LOCAL-sc9-vf-dev2-05","Datastore-datastore-21979","Available","ds:///vmfs/volumes/51080829-6afbf8e5-2a6c-009c029ea8c4/","294473695232","293454479360"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","LOCAL-sc9-vf-dev2-06","Datastore-datastore-21989","Unavailable","ds:///vmfs/volumes/5108083f-47b34cdd-c390-009c02a501e2/","141465485312","140447318016"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid34","Datastore-datastore-21754","Available","ds:///vmfs/volumes/511cb5f4-b2b6c95b-e340-984be1055bd8/","2198754820096","1260603310080"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid35","Datastore-datastore-21755","Available","ds:///vmfs/volumes/511cb682-a457e058-6713-984be1055bd8/","2198754820096","370522718208"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid31","Datastore-datastore-21918","Available","ds:///vmfs/volumes/51418e9a-12bc2a07-cbd0-e839352e5856/","2198754820096","111495086080"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid32","Datastore-datastore-21919","Available","ds:///vmfs/volumes/51418f2a-85d6f07e-3ffe-e839352e5856/","2198754820096","107609063424"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid33","Datastore-datastore-21920","Available","ds:///vmfs/volumes/51418f9a-46e3397d-114c-e839352e5856/","2198754820096","86226501632"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","vplex0194-sc9-vf-dev1-09","Datastore-datastore-21756","Available","ds:///vmfs/volumes/51a652a7-4123f7cc-e050-984be105689e/","16106127360","15161360384"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","vplex0194-sc9-vf-dev1-08","Datastore-datastore-21773","Available","ds:///vmfs/volumes/51a652a8-ce854bac-7a7f-984be105675e/","16106127360","15161360384"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid4","Datastore-datastore-21757","Available","ds:///vmfs/volumes/51b0545e-f6b5f13a-d2fb-984be105692a/","2198754820096","1114496827392"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-hostid37","Datastore-datastore-21758","Available","ds:///vmfs/volumes/51f18ac8-766ae1c9-792e-984be1055bd8/","2198754820096","106782785536"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid34","Datastore-datastore-21921","Available","ds:///vmfs/volumes/52054586-72581baf-c4a0-009c02a501e0/","2198754820096","122050052096"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid35","Datastore-datastore-21922","Available","ds:///vmfs/volumes/520dbc8b-47be8911-5294-e839352e5856/","2198754820096","24471666688"
"2015-04-07 00:12:05","vc-dev-1.vmware.com","SC9","sc9-vplex0194-vfdev02-hostid14","Datastore-datastore-21923","Available","ds:///vmfs/volumes/5213b1bd-b245a703-d0fd-e839352e5856/","2198754820096","84311801856"
