"vcserver","datacenter","vmhost","vswitch","portgroup"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch2","sc9-prod-dmz-WirelessUser-10.1.128.0/18"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch2","sc9-prod-dmz-WirelessMgmt-10.113.253.128/25"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-15.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-hpc-10.113.112.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-prod-ebiz-10.113.76.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch2","sc9-prod-dmz-WirelessUser-10.1.128.0/18"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch2","sc9-prod-dmz-WirelessMgmt-10.113.253.128/25"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j07-16.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-hpc-10.113.112.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-prod-ebiz-10.113.76.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch2","sc9-prod-dmz-WirelessUser-10.1.128.0/18"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch2","sc9-prod-dmz-WirelessMgmt-10.113.253.128/25"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-15.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-hpc-10.113.112.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-prod-ebiz-10.113.76.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch2","sc9-prod-dmz-WirelessUser-10.1.128.0/18"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch2","sc9-prod-dmz-WirelessMgmt-10.113.253.128/25"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod7-win-j08-16.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-01.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-02.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-03.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-04.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-05.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch0","sc9-10G-prod-servers-10.113.12.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch1","vmotion-2"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch1","vmotion-1"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod-rac-06.vmware.com","vSwitch2","RAC-heartbeat"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-01.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-02.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-03.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-04.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-05.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-06.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-07.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch0","vf-storage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch2","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch2","10.119.32.0/21-vf-stage"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch2","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch3","10.1.128.0/18-pa-campus-wireless-guest"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch3","10.113.253.128/25-wifi-mgmt"
"vc-prod-1.vmware.com","Santa Clara","sc9-vf-prod1-08.vmware.com","vSwitch3","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch1","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch1","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch1","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j07-04.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch1","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch1","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch1","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod9-win-j06-04.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch2","sc9-tier2-prod-dmz-10.113.62.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch2","sc9-prod-portable-dmz-10.113.208.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch2","sc9-prod-dmz-WirelessMgmt-10.113.253.128/25"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch2","sc9-prod-dmz-WirelessUser-10.1.128.0/18"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j06-05.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","10.119.16.0/20-vf-prod"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","sc9-backup-servers-10.113.120.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","Prod Tier2 Mgmt- 10.113.192.0/21"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","SC9-mgmt1-spect-10.253.4.0/24"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","SC9 Infra Mgmt-10.113.16.0/22"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","sc9-tier2-prod-servers-10.113.60.0/23"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","sc9-prod-tier2-server-10.113.160.0/19"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch0","Management Network"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch1","vmotion"
"vc-prod-1.vmware.com","Santa Clara","sc9-prod10-j07-05.vmware.com","vSwitch2","10.113.208.0/23-vf-prod-dmz"
